"artifact","direct_usages"
"org.ow2.jonas:jonas-deployment-api:5.1.0","2"
"org.ow2.jonas:jonas-deployment-api:5.1.1","2"
"org.jboss.marshalling:jboss-marshalling:1.3.14.GA","2"
"opensymphony:quartz-all:1.6.0","2"
"net.sf.squirrel-sql:squirrel-sql:3.2.0-RC1","2"
"com.google.code.atinject:atinject:1.0.0-rev3","2"
"org.apache.maven.scm:maven-scm-provider-svnexe:1.0-beta-3","2"
"org.codehaus.httpcache4j:httpcache4j-api:1.0-RC1","2"
"org.ow2.cmi:cmi-admin:2.0.9","2"
"javax.jws:jsr181-api:2.0","2"
"org.ow2.easybeans:easybeans-deployment:1.1.0-RC1","2"
"org.sonatype.plexus:plexus-build-api:0.0.4","2"
"org.sonatype.plexus:plexus-build-api:0.0.3","2"
"org.jfrog.maven.annomojo:maven-plugin-anno:1.4.0","2"
"org.glassfish.common:common-util:3.0-b74b","2"
"org.apache.tika:tika-parsers:0.6","2"
"org.apache.tika:tika-parsers:0.8","2"
"org.milyn:milyn-scribe-core:1.3","2"
"com.sun.msv.datatype.xsd:xsdlib:2010.1","2"
"com.noelios.restlet:com.noelios.restlet:1.1.1","2"
"com.sun.xml.messaging.saaj:saaj-impl:1.3.4","2"
"com.sun.xml.messaging.saaj:saaj-impl:1.3.3","2"
"asm:asm-util:2.2.3","2"
"com.sun.enterprise:hk2-core:1.6.2","2"
"com.sun.enterprise:hk2-core:1.6.1","2"
"org.ow2.easybeans:easybeans-jpa-default-openjpa:1.0.0-JONAS","2"
"org.atmosphere:atmosphere-jquery:0.7.1","2"
"org.glassfish.core:kernel:3.1","2"
"com.sun.jersey.contribs:jersey-spring:1.0.3","2"
"displaytag:displaytag:1.1","2"
"org.glassfish.common:amx-core:3.1-b16","2"
"org.jboss.arquillian.testenricher:arquillian-testenricher-initialcontext:1.0.0.CR1","2"
"org.glassfish.common:amx-core:3.1-b12","2"
"org.glassfish.common:amx-core:3.1-b14","2"
"org.springframework:spring-tx:3.1.2.RELEASE","2"
"org.glassfish.common:amx-core:3.1-b08","2"
"org.apache.maven:maven-compat:3.0.2","2"
"org.glassfish.common:amx-core:3.1-b31","2"
"org.glassfish.common:amx-core:3.1-b35","2"
"org.ow2.util:util-log:1.0.5","2"
"org.ow2.util:util-log:1.0.4","2"
"org.sonatype.p2.bridge:org.sonatype.p2.bridge.api:1.0.4","2"
"net.sourceforge.nekohtml:nekohtml:1.9.13","2"
"org.glassfish.common:annotation-framework:3.0.1-b16","2"
"org.jclouds:jclouds-scriptbuilder:1.1.0","2"
"org.jomc:jomc-tools:1.2.2","2"
"org.glassfish.common:annotation-framework:3.0.1-b08","2"
"com.sun.grizzly:grizzly-portunif:1.9.18-M2","2"
"org.glassfish.common:annotation-framework:3.0.1-b06","2"
"com.sun.grizzly:grizzly-config:1.9.18-g","2"
"org.glassfish.cluster:cluster-common:3.1-b10","2"
"javancss:ccl:21.41","2"
"org.glassfish.hk2:hk2-deprecated:2.1.14","2"
"org.glassfish.admin:cli-framework:3.0.1-b16","2"
"com.github.scopt:scopt_2.9.2:2.1.0","2"
"com.sun.grizzly:grizzly-rcm:1.9.18b","2"
"org.springframework.osgi:spring-osgi-io:1.2.0","2"
"org.glassfish.admin:cli-framework:3.0.1-b08","2"
"org.jvnet.hudson.plugins:ivy:1.9","2"
"org.glassfish.security:security:3.1","2"
"org.glassfish.admin:cli-framework:3.0.1-b06","2"
"com.sun.jersey:jersey-server:1.1.1-ea","2"
"org.apache.felix:org.apache.felix.fileinstall:3.0.2","2"
"org.apache.jackrabbit:jackrabbit-spi:1.5.0","2"
"org.geomajas.documentation:geomajas-jdocbook-xslt:1.0.0","2"
"net.java.dev.javacc:javacc:3.2","2"
"org.ow2.jonas.osgi:woodstox:5.1.1","2"
"org.glassfish.packager:glassfish-jpa:3.0-b73","2"
"org.codehaus.jackson:jackson-core-asl:1.9.11","2"
"org.springframework:spring-beans:2.0","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b08","2"
"org.glassfish:javax.security.auth.message:3.1-b40","2"
"org.ow2.jonas:jonas-security:5.2.0-M3","2"
"org.hibernate.apache.lucene.solr:apache-solr-analyzer:1.2.0","2"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b03","2"
"com.sun.tools.btrace:btrace-agent:1.0.5","2"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b06","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b26","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b25","2"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b16","2"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b10","2"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b12","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b09","2"
"org.glassfish.ejb:ejb-internal-api:3.0-b73","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b10","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b15","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b14","2"
"org.glassfish.ejb:ejb-internal-api:3.0-b72","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b12","2"
"org.jboss.logging:jboss-logging:3.0.0.Beta3","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b16","2"
"org.apache.pluto:pluto-descriptor-api:1.1.6-G643117","2"
"org.glassfish.packager:glassfish-web:3.1-b06","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b32","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b31","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b30","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b36","2"
"org.glassfish.flashlight:flashlight-framework:3.1-b35","2"
"org.bouncycastle:bcprov-jdk15on:1.47","2"
"org.apache.ws.commons.axiom:axiom-api:1.2.8","2"
"org.sonatype.nexus:nexus-plugin-api:1.6.0","2"
"org.codehaus.gmaven.runtime:gmaven-runtime-support:1.3","2"
"org.codehaus.gmaven.runtime:gmaven-runtime-support:1.5","2"
"org.glassfish:javax.security.auth.message:3.1-b16","2"
"org.glassfish:javax.security.auth.message:3.1-b14","2"
"org.glassfish:javax.security.auth.message:3.1-b15","2"
"org.glassfish:javax.security.auth.message:3.1-b09","2"
"com.sun.pkg:pkg-client:1.111-30.2164","2"
"org.glassfish:javax.security.auth.message:3.1-b06","2"
"org.glassfish:javax.security.auth.message:3.1-b32","2"
"org.apache.geronimo.components:geronimo-jaspi:2.0.0","2"
"se.vgregion.daoframework:dao-framework:3.5","2"
"org.netbeans.api:org-openide-dialogs:RELEASE691","2"
"org.xwiki.commons:xwiki-commons-environment-api:4.0.1","2"
"org.apache.tomcat:coyote:6.0.18","2"
"org.glassfish:javax.servlet.jsp:3.1.1-b10","2"
"tomcat:jasper-runtime:4.1.30","2"
"org.glassfish:javax.servlet.jsp:3.1.1-b01","2"
"org.netbeans.api:org-openide-awt:RELEASE691","2"
"org.ow2.fractal.juliac:juliac-runtime:2.5","2"
"org.springframework.retry:spring-retry:1.0.0.RELEASE","2"
"org.sonatype.nexus:nexus-utils:1.6.0","2"
"uk.com.robust-it:cloning:1.7.9","2"
"org.apache.woden:woden-impl-dom:1.0M9","2"
"org.ow2.jonas:jonas-security-propagation:5.1.0-RC3","2"
"org.ow2.jonas:jonas-security-propagation:5.1.0-RC2","2"
"org.codehaus.plexus:plexus-action:1.0-alpha-6","2"
"org.apache.openjpa:openjpa-kernel:2.1.1","2"
"org.glassfish:javax.security.jacc:3.0.1-b08","2"
"org.ow2.util:util-event-impl:1.0.23","2"
"org.glassfish:javax.security.jacc:3.0.1-b06","2"
"org.ow2.util:util-event-impl:1.0.12","2"
"org.ow2.util:util-event-impl:1.0.17","2"
"org.ow2.util:util-event-impl:1.0.15","2"
"org.ow2.util:util-event-impl:1.0.19","2"
"org.ow2.util:util-event-impl:1.0.21","2"
"org.glassfish:javax.security.jacc:3.0.1-b16","2"
"org.hamcrest:hamcrest-integration:1.3.RC2","2"
"org.mortbay.jetty:jetty:6.1.1","2"
"org.mortbay.jetty:jetty:6.1.9","2"
"org.glassfish.common:annotation-framework:3.1.1-b10","2"
"org.apache.geronimo.specs:geronimo-activation_1.0.2_spec:1.2","2"
"msv:isorelax:20050913","2"
"org.mortbay.jetty:jetty:6.1.23","2"
"org.jclouds.api:openstack-keystone:1.5.4","2"
"org.glassfish.common:amx-core:3.0-b63","2"
"org.glassfish.common:amx-core:3.0-b60","2"
"org.ow2.cmi:cmi-rpc:2.2.2","2"
"org.glassfish.transaction:transaction-internal-api:3.1","2"
"org.mortbay.jetty:jetty:6.1.18","2"
"org.glassfish.packager:glassfish-web:3.1.1-b10","2"
"org.apache.geronimo.framework:geronimo-core:3.0.0","2"
"org.glassfish.common:amx-core:3.0-b72","2"
"org.ow2.easybeans:easybeans-component-jotm:1.2.0-M2","2"
"org.glassfish.packager:glassfish-jts:3.1.1-b10","2"
"org.ow2.jonas:jonas-deployment:5.2.0-M3","2"
"org.codehaus.enunciate:enunciate-core-rt:1.24","2"
"org.mobicents.servlet.sip:sip-servlets-client:1.7.0.FINAL","2"
"org.ow2.spec.ee:ow2-deployment-1.2-spec:1.0.3","2"
"org.apache.maven:maven-model-builder:3.0","2"
"org.glassfish.admin:config-api:3.0-b74b","2"
"org.picocontainer:picocontainer:2.14.1","2"
"org.glassfish.security:security:3.0-b74b","2"
"org.jclouds:jclouds-core:1.0-beta-9c","2"
"org.eclipse:osgi:3.5.0.v20090520","2"
"org.glassfish.transaction:transaction-internal-api:3.2-b02","2"
"org.glassfish.transaction:transaction-internal-api:3.2-b03","2"
"org.apache.excalibur.components:excalibur-sourceresolve:2.2.3","2"
"jboss:jboss-common-logging-spi:2.0.4.GA","2"
"org.osgi:org.osgi.core:4.0.0","2"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b72","2"
"org.apache.maven.scm:maven-scm-provider-clearcase:1.0-beta-3","2"
"com.netflix.archaius:archaius-core:0.4.1","2"
"com.sun.grizzly:grizzly-comet:1.9.18-i","2"
"org.ow2.jonas:jonas-services-api:5.2.0-M3","2"
"org.glassfish.common:glassfish-naming:3.0-b74a","2"
"org.ow2.jonas:jonas-services-api:5.2.0-M4","2"
"org.glassfish:javax.enterprise.deploy:3.0-b74a","2"
"org.apache.tuscany.sca:tuscany-interface-java:1.5","2"
"org.glassfish.packager:glassfish-cluster:3.1.1-b10","2"
"jmock:jmock-cglib:1.0.1","2"
"com.sun.enterprise:auto-depends:1.0.74","2"
"sk.seges.sesam:sesam-model-domain-support:1.2.2","2"
"org.springframework.security:spring-security-web:3.0.2.RELEASE","2"
"com.sun.enterprise:auto-depends:1.0.58","2"
"com.sun.enterprise:auto-depends:1.0.71","2"
"com.sun.enterprise:auto-depends:1.0.66","2"
"org.codehaus.redback:redback-configuration:1.2","2"
"sk.seges.sesam:sesam-core-api:1.2.2","2"
"org.glassfish:javax.security.auth.message:3.0-b71","2"
"org.glassfish:javax.security.auth.message:3.0-b72","2"
"org.glassfish:javax.security.auth.message:3.0-b73","2"
"org.eclipse.jetty:jetty-http:8.0.0.RC0","2"
"org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0","2"
"org.glassfish.ejb:ejb-internal-api:3.1","2"
"org.glassfish.persistence:jpa-connector:3.0-b63","2"
"org.glassfish:javax.security.auth.message:3.0-b63","2"
"org.glassfish:javax.security.auth.message:3.0-b67","2"
"org.glassfish.ejb:ejb-container:3.0-b63","2"
"org.eclipse.jetty:jetty-http:7.1.5.v20100705","2"
"org.apache.lucene:lucene-core:4.0.0-ALPHA","2"
"org.ow2.cmi:cmi-api-server:2.0.10","2"
"com.lowagie:itext:1.3","2"
"org.eclipse.jface:org.eclipse.jface:3.3.2","2"
"org.exoplatform.kernel:exo.kernel.container:2.2.8-GA","2"
"opensymphony:clickstream:1.0.2","2"
"com.sun.enterprise:auto-depends:1.0.41","2"
"org.springframework:spring-tx:3.0.2.RELEASE","2"
"net.java.dev.jna:jna:3.2.4","2"
"net.java.dev.jna:jna:3.2.7","2"
"org.apache.tapestry:tapestry-annotations:4.1.3","2"
"com.hazelcast:hazelcast:2.0.1","2"
"org.eclipse.jetty:jetty-webapp:8.0.0.RC0","2"
"com.sun.enterprise:auto-depends:1.0.26","2"
"com.sun.enterprise:auto-depends:1.0.25","2"
"org.glassfish.common:glassfish-ee-api:3.1-b26","2"
"org.springframework:spring-expression:3.0.2.RELEASE","2"
"org.glassfish.common:glassfish-ee-api:3.1-b12","2"
"javax.servlet.jsp:jsp-api:2.1.3-b02","2"
"org.glassfish.common:glassfish-ee-api:3.1-b16","2"
"org.glassfish.common:glassfish-ee-api:3.1-b14","2"
"org.apache.xmlgraphics:batik-script:1.7","2"
"com.sun.enterprise:hk2:0.3.42","2"
"javax.servlet.jsp:jsp-api:2.2.1-b02","2"
"javax.servlet.jsp:jsp-api:2.1.3-b05","2"
"org.apache.maven:maven-repository-metadata:2.0","2"
"org.apache.lucene:lucene-queryparser:4.0.0-ALPHA","2"
"com.sun.enterprise:hk2:0.3.35","2"
"org.glassfish.common:glassfish-ee-api:3.1-b09","2"
"org.glassfish.common:glassfish-ee-api:3.1-b08","2"
"com.sun.enterprise:hk2:0.3.39","2"
"com.sun.enterprise:hk2:0.3.65","2"
"org.apache.archiva:archiva-repository-layer:1.1","2"
"com.sun.jersey:jersey-core:1.6-ea06","2"
"com.sun.jersey:jersey-core:1.6-ea04","2"
"org.apache.maven.wagon:wagon-http-shared:1.0-beta-2","2"
"org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.18","2"
"com.sun.enterprise:hk2:0.3.87","2"
"com.sun.enterprise:hk2:0.3.82","2"
"org.glassfish.admingui:console-cluster-plugin-help:3.2-b03","2"
"org.glassfish.flashlight:flashlight-agent:3.0-b74b","2"
"com.sun.enterprise:hk2:0.3.77","2"
"org.apache.directory.shared:shared-asn1:0.9.19","2"
"com.sun.japex:japex:1.2.3","2"
"com.sun.enterprise:hk2:0.3.93","2"
"org.apache.tiles:tiles-core:2.2.2","2"
"org.springframework.ws:spring-ws-core:1.5.2","2"
"postgresql:postgresql:8.2-504.jdbc3","2"
"org.ow2.cmi:cmi-core-server:2.2.2","2"
"org.eclipse.jetty:jetty-server:7.3.1.v20110307","2"
"org.glassfish.admin:monitoring-core:3.1-b36","2"
"org.glassfish.admin:monitoring-core:3.1-b31","2"
"org.glassfish.admin:monitoring-core:3.1-b30","2"
"org.glassfish.admin:monitoring-core:3.1-b35","2"
"geronimo-spec:geronimo-spec-activation:1.0.2-rc4","2"
"org.glassfish.admin:monitoring-core:3.1-b15","2"
"org.glassfish.admin:monitoring-core:3.1-b14","2"
"org.glassfish.admin:monitoring-core:3.1-b16","2"
"org.glassfish.admin:monitoring-core:3.1-b12","2"
"org.dspace.dependencies.cocoon:dspace-cocoon-servlet-service-impl:1.0.1","2"
"org.ow2.jonas:jonas-jmx:5.1.0-M5","2"
"org.eclipse.persistence:javax.persistence:2.0.4.v201112200901","2"
"cglib:cglib-full:2.0","2"
"com.nesscomputing.components:ness-config:2.2.0","2"
"org.jboss.integration:jboss-classloading-spi:5.0.0.CR2","2"
"org.glassfish.external:management-api:3.0.0-b003","2"
"org.neo4j:neo4j-com:1.7.2","2"
"com.sun.faces:jsf-impl:2.1.0-b07","2"
"com.sun.faces:jsf-impl:2.1.0-b03","2"
"org.apache.geronimo.modules:geronimo-j2ee-schema:2.1.5","2"
"org.jclouds.api:atmos:1.3.2","2"
"org.apache.maven.release:maven-release-manager:1.0-alpha-3","2"
"org.jvnet.jaxb2_commons:jaxb2-basics-runtime:0.6.0","2"
"com.sun.grizzly:grizzly-jruby:1.8.28","2"
"org.jboss.test-harness:jboss-test-harness:1.1.0-CR9","2"
"org.jboss.test-harness:jboss-test-harness:1.1.0-CR5","2"
"com.sun.faces:jsf-impl:2.1.0-b11","2"
"tomcat:jasper-compiler:4.1.30","2"
"org.jboss.as:jboss-as-jmx:7.1.1.Final","2"
"net.databinder:dispatch-core_2.8.1:0.8.8","2"
"org.objectweb.monolog:monolog:2.1.1","2"
"org.glassfish.deployment:deployment-javaee-core:3.0-b72","2"
"org.glassfish.deployment:deployment-javaee-core:3.0-b71","2"
"org.glassfish.deployment:deployment-javaee-core:3.0-b73","2"
"com.sun.jersey:jersey-server:1.1.5","2"
"org.glassfish.packager:glassfish-nucleus:3.1.1-b10","2"
"org.ow2.jonas:jonas-security-jacc:5.1.0-M5","2"
"org.apache.cxf:cxf-common-schemas:2.2.6","2"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b74a","2"
"org.glassfish.packager:glassfish-nucleus:3.1.1-b01","2"
"org.glassfish.registration:registration-impl:3.0.1-b16","2"
"org.codehaus.xfire:xfire-jaxws:1.2.5","2"
"org.eclipse.debug:org.eclipse.debug.core:3.3.2","2"
"org.tranql:tranql-connector:1.7","2"
"org.tranql:tranql-connector:1.6","2"
"org.jsecurity:jsecurity:0.9.0-RC2-SONATYPE","2"
"org.apache.struts:struts-tiles:1.3.8","2"
"org.glassfish.appclient.server:appclient-server-core:3.0-b72","2"
"org.glassfish.appclient.server:appclient-server-core:3.0-b73","2"
"org.apache.servicemix.specs:org.apache.servicemix.specs.jbi-api-1.0:1.3.0","2"
"org.slf4j:jul-to-slf4j:1.6.4","2"
"com.sun.enterprise:hk2-core:1.1.3","2"
"org.glassfish.admin:monitoring-core:3.1-b08","2"
"com.sun.enterprise:hk2-core:1.1.1","2"
"org.netbeans.api:org-openide-modules:RELEASE691","2"
"org.glassfish:javax.annotation:3.0-b74a","2"
"org.glassfish.admin:cli-framework:3.0-b74a","2"
"org.glassfish.packager:glassfish-jpa:3.1-b06","2"
"opensymphony:oscache:2.3.2","2"
"org.jdom:jdom2:2.0.2","2"
"javax.xml:webservices-api-osgi:2.1-b07","2"
"org.objectweb.joram:joram-client:4.3.21","2"
"org.codehaus.plexus:plexus-notification:1.0-alpha-5","2"
"org.apache.geronimo.specs:geronimo-qname_1.1_spec:1.1","2"
"org.ow2.easybeans:easybeans-util:1.2.0-M4","2"
"org.springframework:spring-core:3.2.0.RELEASE","2"
"javassist:javassist:3.3.GA","2"
"org.apache.maven:maven-artifact-manager:2.0.1","2"
"org.atmosphere:atmosphere-jersey:0.6.1","2"
"org.glassfish.admin:cli-optional:3.0-b74a","2"
"org.apache.geronimo.framework:geronimo-system:2.1.4","2"
"org.glassfish.cluster:cluster-common:3.1.1-b10","2"
"org.apache.geronimo.specs:geronimo-j2ee-management_1.0_spec:1.0","2"
"org.eclipse.equinox:org.eclipse.equinox.common:3.3.0","2"
"org.apache.ws.commons.schema:XmlSchema:1.2","2"
"com.google.gwt:gwt-servlet:2.1.0","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b09","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b10","2"
"org.ow2.jonas:jonas-version:5.0.3","2"
"org.apache.felix:org.apache.felix.configadmin:1.2.8","2"
"org.apache.maven:maven-plugin-api:2.0.8","2"
"org.apache.maven:maven-plugin-api:2.0.3","2"
"org.apache.xmlgraphics:batik-svggen:1.7","2"
"org.osgi:org.osgi.compendium:4.0.1","2"
"org.glassfish.main.common:simple-glassfish-api:3.1.2","2"
"org.glassfish.flashlight:flashlight-framework:3.1.1-b01","2"
"org.glassfish.deployment:dol:3.0.1-b07","2"
"org.glassfish.deployment:dol:3.0.1-b06","2"
"org.glassfish.deployment:dol:3.0.1-b03","2"
"io.netty:netty:3.5.0.Final","2"
"org.glassfish.deployment:dol:3.0.1-b19","2"
"org.glassfish.deployment:dol:3.0.1-b16","2"
"org.glassfish.deployment:dol:3.0.1-b12","2"
"org.glassfish.deployment:dol:3.0.1-b10","2"
"org.glassfish.deployment:schemas:3.0-b64","2"
"org.glassfish.deployment:schemas:3.0-b63","2"
"com.sun.grizzly:grizzly-rcm:1.9.18-g","2"
"org.ow2.cmi:cmi-core-client:2.2.2","2"
"org.sonatype.nexus:nexus-api:1.6.0","2"
"com.sun.grizzly:grizzly-rcm:1.9.18-o","2"
"com.sun.jersey:jersey-server:1.0.2","2"
"com.sun.jersey:jersey-server:1.0.3","2"
"org.glassfish:javax.ejb:3.1-b35","2"
"org.glassfish:javax.ejb:3.1-b32","2"
"org.glassfish:javax.ejb:3.1-b30","2"
"org.drools:drools-compiler:5.1.1","2"
"org.glassfish:javax.ejb:3.1-b36","2"
"org.codehaus.enunciate:enunciate-core-rt:1.10-RC1","2"
"net.liftweb:lift-core:1.0","2"
"org.glassfish:javax.ejb:3.1-b22","2"
"org.ow2.cmi:cmi-core-server:2.0.9","2"
"org.glassfish:javax.ejb:3.1-b26","2"
"org.glassfish.deployment:schemas:3.0-b73","2"
"org.glassfish.deployment:schemas:3.0-b72","2"
"org.glassfish.admin:launcher:3.0-b73","2"
"org.glassfish.admin:launcher:3.0-b72","2"
"org.glassfish.admin:launcher:3.0-b71","2"
"org.glassfish:javax.ejb:3.1-b13","2"
"org.glassfish:javax.ejb:3.1-b12","2"
"org.glassfish:javax.ejb:3.1-b15","2"
"org.glassfish:javax.ejb:3.1-b14","2"
"org.apache.geronimo.modules:geronimo-j2ee:2.2","2"
"org.glassfish.web:war-util:3.0-b74a","2"
"org.objectweb.monolog:monolog-wrapper-p6spy:2.1.9","2"
"org.glassfish:javax.ejb:3.1-b09","2"
"org.glassfish:javax.ejb:3.1-b08","2"
"org.apache.cxf:cxf-common-schemas:2.1.2","2"
"org.apache.xmlrpc:xmlrpc-server:3.1","2"
"com.adobe.flex.framework:framework:3.5.0.12683","2"
"net.java.sezpoz:sezpoz:1.5","2"
"org.apache.jackrabbit:jackrabbit-spi:2.2.7","2"
"org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.18","2"
"org.glassfish.common:stats77:3.0-b74b","2"
"org.glassfish:javax.enterprise.deploy:3.0-b72","2"
"org.glassfish.common:stats77:3.0-b74a","2"
"org.jomc:jomc-util:1.2","2"
"org.glassfish:javax.enterprise.deploy:3.0-b67","2"
"org.apache.maven.doxia:doxia-logging-api:1.2","2"
"org.ow2.easybeans:easybeans-naming:1.2.0-M5","2"
"org.ow2.jonas:jonas-deployment:5.2.1","2"
"org.ow2.jonas:jonas-deployment:5.2.0","2"
"org.jclouds.api:atmos:1.1.1","2"
"org.jclouds.api:atmos:1.1.0","2"
"org.scalacheck:scalacheck_2.9.2:1.10.0","2"
"org.glassfish.web:web-core:3.0-b63","2"
"org.codehaus.enunciate:enunciate-core-rt:1.8.1","2"
"pl.net.bluesoft:util:1.2","2"
"org.glassfish.deployment:schemas:3.1-b10","2"
"org.apache.felix:org.apache.felix.main:2.0.5","2"
"com.sun.faces:jsf-impl:2.0.0-b17","2"
"org.apache.xbean:xbean-naming:3.11.1","2"
"org.glassfish.deployment:schemas:3.1-b08","2"
"org.glassfish.grizzly:grizzly-http:2.0.1-b2","2"
"com.mysema.querydsl:querydsl-core:2.0.0-alpha-2","2"
"com.sun.enterprise:config-types:0.4.17","2"
"org.glassfish.common:amx-j2ee:3.1-b08","2"
"org.jbpm:jbpm-human-task-hornetq:5.4.0.Final","2"
"org.jboss.arquillian.core:arquillian-core-spi:1.0.0.CR1","2"
"org.jboss.arquillian.core:arquillian-core-spi:1.0.0.CR4","2"
"org.glassfish.common:amx-j2ee:3.1-b14","2"
"org.glassfish.common:amx-j2ee:3.1-b16","2"
"org.kuali.student.common:ks-common-util:1.2.2-M3","2"
"com.sun.jersey:jersey-core:1.5-ea08","2"
"org.glassfish.common:annotation-framework:3.1-b14","2"
"org.glassfish.common:annotation-framework:3.1-b08","2"
"org.glassfish.common:annotation-framework:3.1-b06","2"
"org.springframework:spring-web:3.1.3.RELEASE","2"
"org.eclipse.jetty:jetty-xml:8.0.0.RC0","2"
"org.apache.ant:ant-antlr:1.8.2","2"
"org.apache.directory.shared:shared-asn1-ber:1.0.0-M5","2"
"org.jclouds:jclouds-compute:1.5.4","2"
"org.jclouds:jclouds-compute:1.5.3","2"
"org.glassfish.common:annotation-framework:3.1-b32","2"
"org.ow2.util:util-xml:1.0.9","2"
"org.ow2.util:util-xml:1.0.4","2"
"org.glassfish.common:common-util:3.2-b04","2"
"org.glassfish.common:common-util:3.2-b05","2"
"org.glassfish.common:common-util:3.2-b06","2"
"com.cedarsoft.commons:objectaccess:4.0.1","2"
"org.glassfish:simple-glassfish-api:3.1","2"
"plexus:plexus-utils:1.0-alpha-3","2"
"org.ow2.jonas:jonas-deployment:5.2.0-RC1","2"
"info.cukes:cucumber-html:0.2.1","2"
"org.springframework:spring-web:2.0.6","2"
"org.ow2.cmi:cmi-core-common:2.2.2","2"
"org.apache.geronimo.modules:geronimo-bval:3.0.0","2"
"org.glassfish.orb:orb-connector:3.0-b74b","2"
"com.sun.enterprise:config-types:1.0.61","2"
"com.sun.enterprise:config-types:1.0.66","2"
"com.sun.enterprise:config-types:1.0.58","2"
"org.ow2.weblab.core.helpers:bean-helper-spring:1.3.2","2"
"com.sun.enterprise:config-types:1.0.37","2"
"com.sun.enterprise:config-types:1.0.35","2"
"com.sun.enterprise:config-types:1.0.30","2"
"com.sun.enterprise:config-types:1.0.28","2"
"org.sonatype.spice:spice-utils:1.0.0","2"
"org.apache.lucene:lucene-core:2.2.0","2"
"org.jboss.weld:weld-core:1.1.8.Final","2"
