artifact,trans_usages
org.springframework:spring-tx:3.0.5.RELEASE,133
net.liftweb:lift-actor_2.8.0:2.1-RC1,5
org.glassfish.packager:glassfish-ejb-lite:3.1-b12,6
com.sun.grizzly:grizzly-comet:1.9.34,11
org.glassfish.packager:glassfish-upgrade:3.0-b71,7
net.derquinse:derquinse-common-jaxrs:1.0.21,1
org.ow2.cmi:cmi-ha:2.2.4,15
org.glassfish.security:security:3.1-b26,6
org.apache.cxf:cxf-rt-ws-addr:2.3.3,4
org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.21,9
org.aspectj:aspectjweaver:1.6.0,3
org.glassfish.external:ldapbp-repackaged:3.1-b17,5
org.apache.maven.reporting:maven-reporting-impl:2.0,3
org.glassfish.connectors:connectors-inbound-runtime:3.0-b63,8
org.jvnet.hudson:commons-jelly-tags-define:1.0.1-hudson-20071021,10
javax.xml.bind:jsr173_api:1.0,501
com.sun.grizzly:grizzly-cometd:1.9.15,1
org.glassfish.flashlight:flashlight-agent:3.0.1-b18,3
org.apache.lucene:lucene-analyzers:3.1.0,7
org.glassfish.gmbal:gmbal:3.0.0-b021,9
org.apache.geronimo.modules:geronimo-jasper:2.2,4
org.openbel:org.openbel.framework.core:2.0.0,1
com.mysema.querydsl:querydsl-apt:1.9.3,1
com.espertech:esper:4.2.0,1
org.glassfish.admingui:console-core:3.0-b63,1
org.sonatype.sisu.inject:guice-plexus-binders:2.3.0,2
org.glassfish.persistence:glassfish-oracle-jdbc-driver-packages:3.0-b64,2
org.glassfish.packager:glassfish-registration:3.1-b06,3
org.glassfish:javax.ejb:3.1-b39,3
asm:asm-attrs:2.2.1,2
org.glassfish.admin:cli-optional:3.0-b69,1
org.glassfish.cluster:cluster-ssh:3.1.1-b10,84
com.sun.enterprise:config:0.3.73,1
org.apache.cxf:cxf-rt-frontend-jaxrs:2.4.8,3
org.glassfish.packager:glassfish-ha:3.1.1-b07,2
org.glassfish.appclient.server:appclient-server-core:3.0-b73,16
org.glassfish.gmbal:gmbal:3.0.0-b009,11
org.glassfish.web:web-glue:3.1.1-b01,9
org.glassfish.common:container-common:3.1.1-b11,3
org.apache.rave:rave-core:0.8-incubating,1
org.jboss.logging:jboss-logging:3.1.0.GA,13
org.ow2.jonas:jonas-sec-interceptors-jrmp:5.0.5,3
org.eclipse.persistence:org.eclipse.persistence.asm:2.0.0-M7,46
org.glassfish.common:common-util:3.1-b39,10
org.glassfish.core:kernel:3.0-b73,27
org.apache.directory.server:apacheds-test-framework:2.0.0-M1,2
org.apache.cxf:cxf-rt-core:2.2.6,23
org.glassfish.ejb:ejb-container:3.1.1-b01,3
org.xwiki.rendering:xwiki-rendering-wikimodel:4.0.1,3
org.ow2.cmi:cmi-core-server:2.0-RC8b,1
com.sun.jsftemplating:jsftemplating:2.0.3,8
org.codehaus.plexus:plexus-compiler-manager:1.5.2,6
org.ow2.util:util-ee-metadata-ws-api:1.0.23,24
com.sun.grizzly:grizzly-utils:1.9.18-m,10
org.ow2.util:util-url:1.0.2,4
org.ow2.easybeans:easybeans-naming:1.2.0-M5,7
classworlds:classworlds:1.1,917
com.sun.corba:glassfish-corba-asm:3.1.0-b010,3
org.chromattic:chromattic.spi:1.0.0-beta9,1
org.ow2.util:util-pool-impl:1.0.23,34
geronimo:geronimo-j2ee-schema:${geronimo_version},2
org.glassfish.persistence:persistence-common:3.0.1-b19,4
org.glassfish.deployment:deployment-javaee-core:3.1-b09,2
berkano:berkano-util:SNAPSHOT,1
org.shoal:shoal-gms-api:1.5.30,49
org.glassfish.core:glassfish:3.1-b36,1
com.sun.woodstock:webui-jsf:4.3.0.8,3
commons-dbutils:commons-dbutils:1.1,1
velocity-tools:velocity-tools-view:1.4,1
org.apache.myfaces.tobago:tobago-core:1.0.9,1
org.osgi:osgi_R4_core:1.0,20
org.glassfish.hk2.external:javax.inject:1.6.13,4
org.glassfish.hk2:class-model:1.0.66,169
org.ow2.jasmine.monitoring:jasmine-eos-chartszoom:1.3.1,2
jboss:jboss-jmx:4.0.2,1
org.skife.kasparov:csv:1.0,3
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jaxen:1.1.1_2,2
com.sun.jersey:jersey-server:1.10,2
org.reflext:reflext.core:1.1.0-beta11,1
org.glassfish.security:security:3.0.1-b04,1
org.apache.poi:poi-scratchpad:3.2-FINAL,2
org.glassfish:osgi-javaee-base:3.1-b31,8
org.apache.cxf:cxf-rt-frontend-jaxws:2.4.1,6
org.glassfish:javax.transaction:3.0-b74,3
org.glassfish.deployment:deployment-client:3.1.1-b07,6
org.ow2.bundles:ow2-util-event-impl:1.0.15,2
org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.27,11
org.glassfish.security:websecurity:3.1.1-b11,2
org.codehaus.plexus:plexus-utils:2.0.7,13
org.eobjects.metamodel:MetaModel-core:1.7.4,3
org.glassfish.admin:monitoring-core:3.0-b61,6
org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.0,2
com.sun.grizzly:grizzly-utils:1.9.18-M2,115
org.glassfish.packager:glassfish-jts:3.1-b31,4
org.xwiki.rendering:xwiki-rendering-api:3.2-milestone-3,1
org.glassfish.admin:admin-core:3.1-b32,8
org.apache.directory.shared:shared-ldap-model:1.0.0-M5,7
org.ow2.jonas:jonas-services-api:5.2.0-RC1,6
org.ow2.jonas:jonas-jca-jdbc-glue:5.2.0,1
org.sonatype.security.realms:security-xml-realm:1.1.8,3
org.ow2.easybeans:easybeans-uberjar-openjpa:1.1.0,1
org.ow2.jonas:jonas-security:5.0.5,2
org.apache.karaf.webconsole:org.apache.karaf.webconsole.features:2.1.1,1
com.adobe.flex.framework:flex-framework:3.0.0.477,8
org.apache.cxf:cxf-rt-frontend-simple:2.4.6,1
org.codehaus.sonar:sonar-check-api:2.3.1,3
org.jboss.microcontainer:jboss-dependency:2.0.0.CR1,2
org.ow2.easybeans:easybeans-util:1.2.0-M1,1
ca.carleton.gcrc:nunaliit2-jdbc:0.1.7,1
log4j:log4j:${log4j_version},2
javax.jws:jsr181-api:1.0-MR1,49
org.aspectj:aspectjrt:1.6.10,16
org.glassfish.admingui:console-jdbc-plugin:3.0-b72,4
org.apache.maven.reporting:maven-reporting-api:2.0.7,31
org.apache.geronimo.specs:geronimo-servlet_3.0_spec:1.0,22
isorelax:isorelax:20020414,60
org.jclouds.provider:eucalyptus-partnercloud-s3:1.1.1,5
com.sun.corba:glassfish-corba-orb:3.2.0-b002,30
org.sakaiproject.kernel:sakai-kernel-util:1.3.0-b06,3
org.glassfish.admingui:console-jca-plugin-help:3.0-b07,4
com.google.code.findbugs:annotations:1.3.8,4
org.apache.chemistry.opencmis:chemistry-opencmis-commons-api:0.4.0,1
org.glassfish.web:web-gui-plugin-common:3.1-b16,1
mysql:mysql-connector-java:5.1.14,4
org.codehaus.plexus:plexus-component-api:1.0-alpha-17,1
org.codehaus.jackson:jackson-core-asl:1.4.2,8
org.jamon:jamon-runtime:2.4.0,1
com.sun.jersey:jersey-core:1.0.2,5
net.java.dev.msv:msv-core:2010.1,1
org.ow2.util:util-xml:1.0.7,18
org.apache.ace:org.apache.ace.gateway.log.store:0.8.0-incubator,1
org.glassfish.extras:javaee-frag:3.1.1-b07,6
org.apache.xbean:xbean-classloader:3.4.3,12
org.glassfish.security:security:3.0.1-b15,4
org.ow2.jonas:eclipse-compiler:5.2.0-RC1,4
com.sun.corba:glassfish-corba-orb:3.0.0-b005,1
org.javassist:javassist:3.16.1-GA,5
org.glassfish.common:amx-core-impl:3.1-b31,7
org.glassfish.extras:grizzly-container:3.2-b01,11
ch.qos.logback:logback-core:0.9.19,2
org.ow2.easybeans:easybeans-all:1.0.0.RC3_JONAS,2
org.glassfish:javax.management.j2ee:3.1-b32,10
org.sonatype.nexus:nexus-indexer-artifact:1.0.0,3
org.nuiton.processor:nuiton-processor:1.2.1,1
org.jfrog.maven.annomojo:maven-plugin-anno:1.4.0,2
org.apache.cxf:cxf-common-utilities:2.4.0,7
org.ops4j.base:ops4j-base-spi:1.4.0,2
org.ow2.jonas:jonas-bootstrap-loader:5.1.0-RC2,4
org.glassfish.common:amx-core:3.1-b03,2
org.glassfish:simple-glassfish-api:3.2-b03,5
com.sun.jersey:jersey-core:1.13,4
org.ow2.jonas:jonas-deployment-api:5.2.0-M2-SR2,2
jline:jline:2.6,2
org.ow2.util:util-pool-impl:1.0.12,55
org.glassfish.core:glassfish-extra-jre-packages:3.0.1-b08,25
org.glassfish:javax.resource:3.1-b05,6
org.jboss.as:jboss-as-clustering-api:7.1.2.Final,1
junit:junit:4.10,508
org.glassfish.admingui:console-common-help:3.0-b07,3
de.huxhorn.lilith:de.huxhorn.lilith.data.eventsource:0.9.30,2
org.ow2.bundles:ow2-util-i18n:1.0.33,2
org.apache.derby:derbytools:10.5.3.0_1,7
org.chromattic:chromattic.spi:1.1.0-beta5,2
org.glassfish.upgrade:upgrade-tool:3.0.1-b19,7
org.ikasan:ikasan-connector-basefiletransfer:0.7.2,1
com.fasterxml.jackson.core:jackson-annotations:2.0.0,29
org.apache.archiva:archiva-transaction:1.3.4,1
org.codehaus.fabric3:fabric3-pojo:1.4,1
org.glassfish.core:kernel:3.1-b15,6
org.eclipse.persistence:org.eclipse.persistence.antlr:2.2.0-RC3,11
hsqldb:hsqldb:1.8.0.2,1
org.jbehave:jbehave-ant:3.1.1,1
bouncycastle:bcprov-jdk14:138,40
org.glassfish.admin:launcher:3.1-b12,49
org.glassfish:javax.management.j2ee:3.0.1-b15,5
org.glassfish.persistence:jpa-connector:3.1-b08,1
com.sun.enterprise:config:1.1.3,86
org.objectweb.joram:joram-connector:5.0.8,1
org.glassfish.web:osgi-web-container:3.0-b63,12
org.atmosphere:atmosphere-jquery:0.9.0.RC2,1
org.atmosphere:atmosphere-annotations:1.0.7,3
org.ow2.easybeans:easybeans-deployment:1.0.0-JONAS,7
org.ow2.easybeans:easybeans-util:1.2.0-M3,9
org.apache.ace:org.apache.ace.scheduler:0.8.0-incubator,1
org.glassfish.flashlight:flashlight-agent:3.1.1-b07,9
org.glassfish.security:ejb.security:3.0-b73,2
org.glassfish.common:stats77:3.0.1-b15,4
org.xwiki.commons:xwiki-commons-configuration-api:4.1-milestone-1,2
org.akubraproject:akubra-core:0.3.1,1
com.sun.grizzly:grizzly-http-servlet:1.9.15a,2
org.glassfish.core:glassfish-extra-jre-packages:3.0.1-b07,3
org.ops4j.pax.swissbox:pax-swissbox-core:1.5.0,1
org.apache.directory.server:apacheds-core-jndi:1.5.5,2
org.glassfish.common:amx-config:3.2-b01,12
org.apache.axis2:axis2-adb:1.5.4,1
org.glassfish.external:ant:3.1-b32,8
org.glassfish.connectors:connectors-inbound-runtime:3.0-b73,3
org.glassfish.hk2:hk2-api:1.6.8,3
org.testatoo.container:testatoo-container-core:1.0-rc1,1
com.googlecode.lambdaj:lambdaj:2.3.1,3
org.springframework:spring-support:1.2.9,21
it.tidalwave.northernwind:it-tidalwave-role-spring:1.0.0,2
org.apache.cxf:cxf-rt-databinding-jaxb:2.4.0,4
net.avh4.util:imagecomparison:0.2.1,1
com.sun.grizzly:grizzly-framework:1.9.19-beta4,52
org.ow2.easybeans:easybeans-component-jotm:1.0.0.RC3_JONAS,3
org.ow2.easybeans:easybeans-rar_for_jonas-toplink-essentials:1.2.0-M3-JOnAS,1
org.glassfish.packager:glassfish-hk2:3.1.1-b09,2
org.glassfish.cluster:cluster-ssh:3.1-b32,7
org.jclouds.api:elasticstack:1.5.0-alpha.2,3
org.glassfish:javax.security.jacc:3.1-b05,6
org.glassfish.branding:branding:3.1.1-b02,57
org.ow2.util:util-pool-api:1.0.11,4
org.jboss.as:jboss-as-clustering-web-infinispan:7.1.2.Final,1
com.sun.xml.ws:webservices-osgi:2.0-b28,2
org.codehaus.plexus:plexus-utils:1.5.7,3
net.databinder:unfiltered-util_2.9.1:0.6.0,3
org.ops4j.pax.swissbox:pax-swissbox-lifecycle:1.5.1,2
org.chromattic:chromattic.apt:1.1.0-beta5,2
org.glassfish:javax.annotation:3.0-b66,1
org.dspace:jargon:1.4.25,22
org.netbeans.api:org-openide-util-lookup:RELEASE71,10
org.springframework:spring-context:3.0.7.RELEASE,74
com.sun.enterprise:auto-depends-plugin:0.4.14,1
javax.mail:mail:1.4.2,3
org.codehaus.fabric3:fabric3-thread-pool:1.4,1
org.jomc:jomc-util:1.0-alpha-17,3
org.springframework:spring-core:3.0.1.RELEASE,27
org.codehaus.httpcache4j.storage:storage-jdbc:3.3,1
com.googlecode.flyway:flyway-core:1.6,1
org.glassfish.connectors:connectors-admin:3.1-b40,11
org.springframework:spring-beans:2.0.8,127
org.jclouds:jclouds-scriptbuilder:1.1.0,6
org.apache.isis.core:metamodel:0.1.2-incubating,4
org.glassfish.connectors:descriptors:3.0-b71,5
org.powertac:common:0.6.1,1
org.apache.cxf:cxf-rt-databinding-jaxb:2.1.8,2
org.eclipse.jetty:jetty-webapp:7.5.3.v20111011,2
org.apache.maven.shared:maven-plugin-testing-harness:1.1,25
org.jvnet:animal-sniffer-annotation:1.0,22
org.glassfish.security:ejb.security:3.2-b03,1
org.ow2.bundles:ow2-util-event-api:1.0.27,45
org.glassfish.admin:monitoring-core:3.1-b15,6
org.glassfish.external:ldapbp-repackaged:3.2-b05,2
org.glassfish.persistence:persistence-common:3.0-b71,6
org.eobjects.metamodel:MetaModel-mongodb:3.0-beta1,3
org.apache.maven.archiva:archiva-dependency-graph:1.0.1,1
org.glassfish.deployment:deployment-admin:3.1.1-b05,14
org.apache.mina:mina-core:2.0.0-M6,4
org.glassfish.packager:glassfish-ejb-lite:3.0-b74b,1
com.ning:async-http-client:1.3.3,3
org.glassfish.external:dbschema-repackaged:3.0-b73,4
org.apache.cxf:cxf-rt-frontend-jaxrs:2.3.8,2
org.glassfish:osgi-jta:3.1.1-b02,6
org.ow2.util:util-url:1.0.10,5
org.ow2.util:util-plan-monitor-impl:1.0.35,2
org.glassfish.packager:glassfish-common-full:3.1-b06,4
org.jmock:jmock-junit4:2.5.1,1
com.sun.enterprise:config:1.0.12,2
org.jclouds.common:aws-common:1.5.4,2
org.kuali.student.lum:ks-lum-ui:1.2-M4,1
freemarker:freemarker:2.3.4,9
org.jclouds.provider:go2cloud-jhb1:1.5.0-alpha.2,1
org.apache.continuum:continuum-model:1.3.1,2
com.sun.grizzly:grizzly-cometd:1.9.19-beta4,7
org.glassfish.flashlight:flashlight-framework:10.0-b28,3
com.kenai.nbpwr:org-apache-commons-io:1.3.1-201002241208,3
org.glassfish.connectors:work-management:3.0-b72,3
org.glassfish.external:ldapbp-repackaged:3.0.1-b11,3
org.jboss.as:jboss-as-server:7.1.1.Final,13
org.eclipse.jetty:jetty-io:7.6.0.v20120127,9
org.mvel:mvel2:2.0.16,10
org.glassfish.admin:admin-util:3.1.1-b10,90
org.jclouds.provider:rimuhosting:1.5.0-alpha.2,1
org.glassfish.transaction:transaction-internal-api:3.0-b73,30
org.objectweb.fractal.cecilia.toolchain:cecilia-adl:2.0.2,1
org.apache.httpcomponents:httpclient:4.0.3,19
org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.0,15
org.glassfish.persistence.cmp:cmp-scripts:3.0-b74a,6
org.jboss.logging:jboss-logging:3.0.0.Beta3,3
org.eobjects.analyzerbeans:AnalyzerBeans-core:0.13,1
org.springframework:spring-core:2.5,14
org.ow2.util:util-xml:1.0.19,14
com.sun.jersey:jersey-core:1.3,10
org.glassfish.common:glassfish-ee-api:3.0-b71,18
nl.cloudfarming.client:lib-geotools:2.7.2,1
com.h2database:h2:1.3.149,1
org.apache.geronimo.framework:j2ee-system:2.2,11
org.eclipse.osgi:org.eclipse.osgi:3.6.0.v20100517,21
org.apache.maven.wagon:wagon-ssh:1.0-alpha-5,32
org.eclipse.jetty:jetty-xml:7.3.1.v20110307,1
org.glassfish.admin:config-api:3.0-b74a,41
org.glassfish:javax.management.j2ee:3.1-b17,5
org.openl:org.openl.j:5.9.1,2
org.apache.servicemix:servicemix-shared:2011.01,3
org.ow2.jonas:jonas-management-api:5.2.1,1
org.eclipse.persistence:eclipselink:2.1.2,2
org.sonatype.jsecurity:security-xml-realm:1.0.0,4
org.glassfish.extras:appserv-rt-frag:3.1.1-b05,14
wsdl4j:wsdl4j:1.6.1,243
org.jboss.osgi.resolver:jbosgi-resolver-api:1.0.13.Final,6
org.xwiki.commons:xwiki-commons-script:3.5-milestone-1,1
com.sun.corba:glassfish-corba-asm:3.1.0-b008,1
org.apache.geronimo.modules:geronimo-clustering-wadi:3.0-M1,3
org.ow2.util:util-ee-metadata-common-api:1.0.34,1
org.ow2.bundles:ow2-util-event-impl:1.0.26,2
org.apache.cxf:cxf-rt-ws-policy:2.3.2,1
org.jdtaus.banking:jdtaus-banking-spi:1.9,1
org.apache.geronimo.framework:geronimo-deploy-tool:2.1.4,3
org.glassfish.web:war-util:3.1-b39,2
ca.uhn.hapi:hapi-structures-v231:1.2-beta1,1
struts-menu:struts-menu:2.4.3,2
org.apache.maven.wagon:wagon-ssh-common:1.0-beta-6,6
org.glassfish.persistence.cmp:cmp-generator-database:3.1-b30,3
org.eclipse.jetty:jetty-jsp-2.1:7.4.5.v20110725,1
org.glassfish:javax.servlet:3.1-b02,16
org.glassfish.admin:admin-util:3.2-b02,3
org.glassfish.common:container-common:10.0-b28,2
org.ow2.util:util-ee-metadata-ejbjar-api:1.0.6,1
org.apache.tomcat:catalina:6.0.18-G678601,3
org.glassfish.flashlight:flashlight-agent:3.0.1-b11,3
org.apache.maven:maven-repository-metadata:2.2.1,29
com.sun.grizzly:grizzly-config:1.9.34,65
net.liftweb:lift-util_2.8.0:2.4-M4,3
org.glassfish.flashlight:flashlight-framework:3.1.1-b10,66
org.jclouds.api:cloudservers:1.5.0-alpha.2,1
org.glassfish.common:common-util:3.1-b18,1
org.glassfish.webservices:webservices-scripts:3.1-b10,2
org.glassfish.packager:glassfish-jca:3.0-b73,5
com.proofpoint.platform:http-client-experimental:0.55,2
com.sun.enterprise:hk2:0.3.87,13
org.eobjects.metamodel:MetaModel-access:3.0-beta2,3
org.jclouds:jclouds-core:1.4.1,11
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.18,6
de.huxhorn.lilith:de.huxhorn.lilith.logback.encoder.core:0.9.42,1
com.sun.enterprise:hk2:0.3.82,6
javax.xml:jaxrpc-api-osgi:1.1-b01,26
org.codehaus.plexus:plexus-container-default:1.0-beta-3.0.5,12
org.apache.camel:camel-core:2.8.0,5
urbanophile:java-getopt:1.0.9,2
commons-beanutils:commons-beanutils-bean-collections:1.7.0,9
org.apache.servicemix.specs:org.apache.servicemix.specs.locator:1.6.0,6
org.glassfish.admin:backup:3.1-b14,3
org.kohsuke:graph-layouter:1.0,10
org.eclipse.emf:ecore:2.4.0,4
org.ow2.util:util-ee-metadata-common-api:1.0.29,59
org.netbeans.api:org-openide-filesystems:RELEASE691,14
org.apache.lucene:lucene-spatial:3.1.0,6
org.apache.xbean:xbean-naming:3.11.1,9
org.eobjects.metamodel:MetaModel-openoffice:3.0-beta7,1
org.jvnet.hudson.main:remoting:1.319,1
org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.27,32
com.sun.xml.bind:jaxb-xjc:2.1.12,19
org.jboss.xnio:xnio-api:3.0.0.GA,17
org.apache.wicket:wicket:1.4-rc4,4
net.sf.jsr107cache:jsr107cache:1.0,267
org.apache.geronimo.bundles:wadi-aop:2.1.2_1,3
org.glassfish.common:glassfish-api:3.0-b70,2
org.sonatype.sisu.inject:guice-plexus-shim:2.3.0,1
org.apache.cxf:cxf-rt-core:2.1.2,15
org.glassfish.deployment:deployment-common:3.1-b39,2
org.glassfish.hk2.external:cglib:2.1.41,4
com.sun.enterprise:config-types:0.3.93,7
org.swinglabs.swingx:swingx-common:1.6.3,3
org.glassfish.extras:grizzly-container:3.0-b69,1
org.milyn:milyn-commons:1.2.2,1
org.apache.cxf:cxf-rt-bindings-http:2.4.8,1
org.glassfish.hk2.external:bean-validator:1.0.64,1
org.glassfish.branding:branding:3.0-b64,2
org.glassfish.deployment:dtds:3.0.1-b16,5
org.glassfish.orb:orb-connector:3.0-b60,6
org.apache.geronimo.configs:connector-deployer:2.1.4,1
net.sf.apt-jelly:apt-jelly-core:2.9,4
org.glassfish:javax.ejb:3.1.1-b04,5
org.glassfish.orb:orb-enabler:3.1-b31,3
org.glassfish.deployment:schemas:3.1.1-b10,38
org.glassfish:javax.management.j2ee:3.0.1-b12,7
org.jboss.integration:jboss-classloading-spi:5.0.3.GA,4
org.apache.directory.server:apacheds-kerberos-codec:2.0.0-M1,2
org.osgi:org.osgi.compendium:4.1.0,7
org.apache.archiva:archiva-model:1.3.2,2
org.glassfish.gmbal:gmbal:3.0.0-b010,2
org.aspectj:aspectjrt:1.6.9.RELEASE,1
org.glassfish.connectors:connectors-inbound-runtime:3.1-b26,2
org.apache.maven.scm:maven-scm-provider-bazaar:1.4,1
org.apache.cxf:cxf-rt-transports-http:2.1.3,2
com.noelios.restlet:com.noelios.restlet.ext.httpclient:1.1.6-SONATYPE-5348,6
org.glassfish.external:ant:3.0.1-b06,1
commons-transaction:commons-transaction:1.1,131
org.glassfish.appclient.server:appclient-server-core:3.1-b14,4
org.ow2.frascati.tinfi:frascati-tinfi-oo:1.2.1,3
org.apache.geronimo.specs:geronimo-atinject_1.0_spec:1.0,14
org.slf4j:slf4j-api:1.5.5,255
org.apache.tomcat:annotations-api:6.0.29,4
org.jvnet.hudson:xstream:1.3.1-hudson-3,1
org.apache.maven.release:maven-release-manager:1.0-alpha-3,5
com.sun.enterprise:hk2:1.1.0,405
org.glassfish.external:sysnet-registration-repackaged:3.0-b72,4
org.glassfish.extras:grizzly-container:3.1.1,9
org.glassfish.admin:config-api:3.1-b30,47
org.apache.geronimo.specs:geronimo-stax-api_1.2_spec:1.1,23
org.exoplatform.ws:exo.ws.frameworks.servlet:2.1.8-GA,1
com.sun.corba:glassfish-corba-omgapi:3.1.0-b017,37
org.glassfish.admin:config-api:3.0-b70,3
org.apache.cxf:cxf-rt-ws-addr:2.1.2,14
com.sun.jersey.glassfish.v3.osgi:jersey-gf-statsproviders:1.1.2-ea,3
org.glassfish.common:glassfish-api:3.0-b39,7
org.jvnet.hudson.main:maven-plugin:1.358,4
org.eclipse.tycho:tycho-metadata-model:0.14.1,2
org.microemu:microemu-javase-swing:2.0.1,1
org.glassfish.admingui:console-common-full-plugin:3.0-b63,7
org.jvnet.hudson.main:remoting:1.250,1
org.ow2.easybeans:easybeans-component-jotm:1.1.0-RC2_JONAS,2
org.ow2.util:util-substitution:1.0.32,7
org.apache.cxf:cxf-tools-wsdlto-frontend-jaxws:2.1.9,1
com.sun.enterprise:auto-depends-plugin:1.0.48,1
org.glassfish.common:amx-core-impl:3.1.1-b07,7
org.glassfish:javax.ejb:3.1-b23,3
org.glassfish.hk2:core:2.1.8,2
org.glassfish.scripting:jruby-all:1.0-b08,2
org.glassfish.admin:launcher:3.0.1-b16,6
org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.15,2
org.geotools:gt-referencing:2.6.3,2
org.glassfish.packager:nucleus-base:3.0-b61,12
org.apache.struts:struts2-dwr-plugin:2.3.7,1
org.glassfish.admingui:console-jms-plugin:3.1-b31,4
org.glassfish.packager:glassfish-ha:3.2-b01,7
org.glassfish:simple-glassfish-api:3.1.1-b07,6
org.apache.servicemix.kernel.gshell:org.apache.servicemix.kernel.gshell.core:1.1.0,1
com.twelvemonkeys.imageio:twelvemonkeys-imageio-core:2.3,1
org.sonatype.nexus:nexus-app:1.6.0,2
org.ow2.easybeans:easybeans-component-smartclient-common:1.1.0,4
org.glassfish.extras:grizzly-container:3.0-b61,9
org.apache.karaf.shell:org.apache.karaf.shell.commands:2.1.1,1
org.ow2.easybeans:easybeans-war-eclipselink:1.1.0-M1,1
org.ow2.jasmine.monitoring:jasmine-eos-rules-editor-client:1.2.5,1
org.jboss.deployers:jboss-deployers-structure-spi:2.0.0.CR1,3
org.seleniumhq.selenium:selenium-chrome-driver:2.0b1,1
org.apache.abdera:abdera-extensions-html:1.0,33
org.ops4j.base:ops4j-base-lang:1.2.3,3
org.codehaus.enunciate:enunciate-gwt-rt:1.14-RC1,1
org.apache.maven:maven-repository-metadata:2.0.1,16
org.glassfish.flashlight:flashlight-framework:3.1.1-b01,56
org.glassfish.core:api-exporter:3.0.1-b06,4
org.glassfish.admin:server-mgmt:3.0.1-b08,23
org.glassfish.web:web-core:3.1-b25,2
org.hibernate.common:hibernate-commons-annotations:4.0.1.Final,8
org.glassfish.admingui:console-web-plugin-help:3.0-b07,4
org.eclipse.jetty:jetty-servlets:8.0.0.v20110901,1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jdt-core:3.2.3_3,9
org.ow2.jonas:bootstrap-ant:5.3.0-M6,1
org.glassfish.common:amx-j2ee:3.1-b35,12
org.springframework:spring-tx:3.0.0.RELEASE,3
org.codehaus.enunciate:enunciate-rest-rt:1.14-RC1,1
xmlbeans:xbean-apache:${xmlbeans_version},1
org.codehaus.cake.attributes:cake-attributes:0.1,2
org.apache.maven.scm:maven-scm-provider-cvsexe:1.0,9
org.glassfish.common:internal-api:3.2-b02,6
org.apache.geronimo.components:geronimo-transaction:2.1.2,5
org.openengsb.domain:openengsb-domain-auditing:1.1.1.RELEASE,1
com.sun.jersey.contribs:jersey-multipart:1.1.4,7
org.glassfish.external:ldapbp-repackaged:3.1-b30,20
caja:caja:r3828,1
org.glassfish.security:security:3.1-b31,14
org.glassfish.external:asm-all-repackaged:3.0-b73,26
org.apache.tomcat:annotations-api:6.0.35,2
org.codehaus.plexus:plexus-digest:1.1,35
org.glassfish.admingui:dist-fragment:3.0-b63,9
