"artifact","direct_dependencies"
"org.codehaus.enunciate:enunciate-core-tools:1.5","4"
"org.springframework.integration:spring-integration-ftp:2.0.3.RELEASE","4"
"org.ow2.jonas:jonas-jmx:5.2.3","4"
"org.glassfish.ejb:ejb-all:10.0-b28","4"
"org.glassfish.common:container-common:3.1.1","4"
"org.apache.maven:maven-model-builder:3.0.1","4"
"org.glassfish.packager:glassfish-registration:3.1.1","4"
"net.derquinse:derquinse-common-base:1.0.21","4"
"org.mortbay.jetty:jetty-xbean:6.1.17","4"
"org.kuali.student.common:ks-hibernate:1.2-M4","4"
"org.dspace.modules:sword:1.7.1","4"
"org.apache.tomcat:jasper:6.0.29","4"
"org.xwiki.rendering:xwiki-rendering-macro-message:4.3","4"
"org.ow2.easybeans:easybeans-deployment:1.1.0-M1-JONAS","4"
"org.jclouds.provider:ninefold-storage:1.3.2","4"
"com.jgeppert.struts2.jquery:struts2-jquery-richtext-plugin:2.5.1","4"
"net.liftweb:lift-util:1.0","4"
"org.glassfish.ejb:ejb-container:3.0-b74a","4"
"org.springframework.integration:spring-integration-feed:2.0.1.RELEASE","4"
"org.jvnet.hudson.plugins:warnings:1.23","4"
"org.jvnet.hudson.plugins:warnings:1.28","4"
"org.jvnet.jaxbcommons:jaxbcommons-core:1.0.3","4"
"br.com.caelum:iogi:0.9.1","4"
"org.apache.maven.plugins:maven-antrun-plugin:1.0","4"
"org.apache.tuscany.sca:tuscany-interface-java:2.0-M5","4"
"org.skyscreamer:yoga-core:0.2.0","4"
"org.hibernate:hibernate-entitymanager:3.6.2.Final","4"
"org.ow2.easybeans:easybeans-deployment:1.0.0-JONAS","4"
"de.saumya.mojo:rspec-maven-plugin:0.24.0","4"
"org.mortbay.jetty:jetty-ant:6.1.6rc0","4"
"org.apache.cxf:cxf-api:2.5.7","4"
"org.apache.cxf:cxf-api:2.5.4","4"
"org.wicketstuff:wicketstuff-browserid-examples:1.5.7","4"
"org.glassfish.connectors:connectors-internal-api:3.1-b02","4"
"org.springframework:spring-web:3.0.1.RELEASE","4"
"org.glassfish.metro:metro-runtime-api:2.1-b26","4"
"net.sf.ehcache:ehcache:1.5.0","4"
"org.apache.cxf:cxf-tools-wsdlto-databinding-jaxb:2.1.9","4"
"org.jboss.microcontainer:jboss-dependency:2.0.0.GA","4"
"org.jclouds.provider:elastichosts-tor-p:1.4.2","4"
"org.apache.geronimo.ext.tomcat:catalina:7.0.27.1","4"
"org.mybatis.maven:maven-migration-plugin:1.0.0","4"
"org.hibernate:hibernate-entitymanager:3.5.4-Final","4"
"se.vgregion.my-usd-issues:my-usd-issues-core:1.4","4"
"com.legsem.legstar:legstar-coxbapi:1.5.3","4"
"org.jclouds.provider:gogrid:1.5.0-alpha.2","4"
"org.jclouds.provider:gogrid:1.5.0-alpha.1","4"
"org.jomc:jomc-ri:1.0","4"
"org.jboss.resteasy:resteasy-jackson-provider:2.2.2.GA","4"
"org.jclouds.provider:ninefold-storage:1.2.0","4"
"org.glassfish.jersey.examples:bean-validation-webapp:2.0-m11","4"
"org.codehaus.enunciate:enunciate-core-rt:1.8-beta1","4"
"org.wicketstuff:wicketstuff-flot:6.0.0-beta3","4"
"org.glassfish.metro:webservices-extra:2.1.1-b08","4"
"org.wicketstuff:flot-examples:1.4.12","4"
"org.wicketstuff:flot-examples:1.4.17","4"
"org.eclipse.jetty.osgi:jetty-osgi-boot:7.1.5.v20100705","4"
"org.apache.camel:camel-spring:2.5.0","4"
"org.codehaus.openxma:dsl-platform:4.0.2","4"
"org.apache.karaf:org.apache.karaf.client:2.1.1","4"
"com.sun.jersey.glassfish.v2.internal:module_jersey:1.1.5","4"
"org.apache.karaf.shell:org.apache.karaf.shell.console:2.1.1","4"
"org.apache.karaf.shell:org.apache.karaf.shell.console:2.1.2","4"
"org.apache.karaf.shell:org.apache.karaf.shell.console:2.1.3","4"
"org.apache.cxf:cxf-api:2.4.8","4"
"org.apache.cxf:cxf-api:2.4.3","4"
"org.ops4j.pax.exam:pax-exam-container-rbc-client:2.0.0-M1","4"
"org.glassfish.admin:config-api:3.1.1-b01","4"
"com.amazonaws:aws-java-sdk:1.1.1","4"
"net.ju-n.maven.plugins:maven-checksum-plugin:1.0","4"
"org.apache.sling:org.apache.sling.commons.log:2.1.0","4"
"it.tidalwave.northernwind:it-tidalwave-northernwind-core:1.0.30","4"
"org.reflections:reflections:0.9.7","4"
"org.glassfish.common:glassfish-api:3.2-b04","4"
"org.glassfish.common:glassfish-api:3.2-b03","4"
"org.glassfish.common:glassfish-api:3.2-b05","4"
"org.glassfish.common:glassfish-api:3.2-b02","4"
"org.apache.hadoop:avro:1.3.2","4"
"org.apache.directory.shared:shared-ldap:0.9.5.3","4"
"de.saumya.mojo:runit-maven-plugin:0.28.5","4"
"com.revelytix:sherpa-java:0.1.2","4"
"org.glassfish.extras:grizzly-container:3.2-b03","4"
"com.redhat.rhevm.api:rhevm-api-powershell-jaxrs:0.9-milestone8.2","4"
"org.ow2.jonas:jonas-discovery-jgroups:5.1.0-M3","4"
"org.glassfish.web:webbeans-integration:3.0-b68","4"
"com.googlecode.metridoc:metridoc-iterator-plugin:0.28","3"
"com.sun.jersey.contribs:jersey-atom-abdera:1.9-ea03","3"
"org.ow2.jonas:mejb:5.1.6","3"
"org.glassfish.security:webservices.security:3.1-b10","3"
"com.google.appengine.orm:datanucleus-appengine:1.0.5","3"
"de.sciss:sonogramoverview_2.9.2:1.2.0","3"
"barsuift.simLife:simLifeDisplay:0.0.3","3"
"com.cedarsoft.business:locations:1.0.1","3"
"org.fusesource.scalate:scalate-core:1.3.2","3"
"org.springframework:spring-web:3.0.3.RELEASE","3"
"com.mysema.querydsl:querydsl-core:1.8.2","3"
"com.redhat.rhevm.api:rhevm-api-cli-storagedomains:0.9-milestone6.3","3"
"org.codehaus.plexus:plexus-velocity:1.1.4","3"
"com.ocpsoft.rewrite:rewrite-config-tuckey:1.0.0.Alpha5","3"
"org.jboss:jbossxb:2.0.0.CR4","3"
"com.mysema.querydsl:querydsl-sql:2.0.0-alpha-2","3"
"org.ops4j.pax.swissbox:pax-swissbox-tracker:1.4.0","3"
"org.xwiki.commons:xwiki-commons-extension-repository-xwiki:4.2-milestone-1","3"
"org.glassfish.packager:glassfish-jta:3.1-b40","3"
"org.atmosphere:atmosphere-runtime:1.0.0.beta5","3"
"org.atmosphere:atmosphere-runtime:1.0.0.beta1","3"
"org.atmosphere:atmosphere-runtime:1.0.0.beta4","3"
"org.atmosphere:atmosphere-runtime:1.0.0.beta3","3"
"com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.0.5","3"
"org.glassfish.admin:cli-optional:3.1-b06","3"
"com.sun.enterprise:config-generator:0.3.76","3"
"org.marketcetera:marketdata-csv:2.2.0","3"
"org.apache.camel:camel-saxon:1.5.0","3"
"com.sun.enterprise:config-generator:0.3.16","3"
"ch.hortis.sonar:sonar-core:1.0.2","3"
"org.apache.camel:camel-jms:2.0.0","3"
"net.sourceforge.jadex:jadex-kernel-application:2.0-rc8","3"
"org.glassfish.common:glassfish-naming:3.1-b36","3"
"org.glassfish.common:glassfish-naming:3.1-b30","3"
"org.jmock:jmock-legacy:2.5.1","3"
"org.glassfish.common:glassfish-naming:3.1-b32","3"
"org.glassfish.common:glassfish-naming:3.1-b31","3"
"com.sun.enterprise:config-generator:0.3.49","3"
"org.glassfish.common:glassfish-naming:3.1-b41","3"
"org.glassfish.common:glassfish-naming:3.1-b40","3"
"org.glassfish.common:glassfish-naming:3.1-b38","3"
"org.glassfish.common:glassfish-naming:3.1-b39","3"
"org.apache.cxf:cxf-rt-frontend-jaxrs:2.3.3","3"
"com.getperka.flatpack:flatpack-core:2.9","3"
"com.sun.grizzly.contribs:grizzly-servlet-deployer:1.9.9","3"
"org.eclipse.jetty:jetty-servlets:7.0.0.RC6","3"
"org.apache.cxf:cxf-tools-common:2.3.0","3"
"org.apache.cxf:cxf-tools-common:2.3.1","3"
"org.ow2.easybeans:easybeans-rar_for_jonas-toplink-essentials:1.0.0.RC3_JONAS","3"
"org.glassfish:javax.ejb:3.0-b72","3"
"org.glassfish:javax.ejb:3.0-b66","3"
"org.seleniumhq.selenium:selenium-htmlunit-driver:2.21.0","3"
"xom:xom:1.2.5","3"
"org.glassfish.grizzly:grizzly-core:2.1.2","3"
"com.sun.enterprise:config:1.0.58","3"
"org.glassfish.packager:glassfish-ha:3.1.1","3"
"org.glassfish.persistence.cmp:cmp-ejb-mapping:3.1.1-b04","3"
"com.sun.enterprise:config:1.0.60","3"
"org.apache.portals.jetspeed-2:jetspeed-rdbms:2.2.2","3"
"org.fusesource.fabric:fabric-zookeeper-commands:1.0","3"
"com.sun.enterprise:config:1.0.71","3"
"com.sun.enterprise:config:1.0.74","3"
"com.twitter.elephantbird:elephant-bird-pig:3.0.5","3"
"com.sun.corba:glassfish-corba-orb:3.1.0-b008","3"
"org.apache.felix:org.osgi.compendium:1.2.0","3"
"com.sun.corba:glassfish-corba-orb:3.1.0-b001","3"
"com.sun.jersey.samples:helloworld-webapp:1.7-ea03","3"
"org.apache.directory.server:apacheds-server-tools:1.5.4","3"
"org.mortbay.jetty:jetty-blazeds:7.4.0.RC0","3"
"org.apache.myfaces.shared:myfaces-shared-tomahawk:2.0.8","3"
"com.sun.jersey.samples:extended-wadl-webapp:1.7-ea04","3"
"org.glassfish.packager:glassfish-ejb-lite:3.0-b63","3"
"xom:xom:1.0b3","3"
"org.ow2.weblab.core.helpers:rdf-helper-jena-selection:1.5.2","3"
"org.eclipse.jetty:jetty-server:8.1.1.v20120215","3"
"org.glassfish.cluster:cluster-admin:3.1.1-b10","3"
"org.apache.tuscany.sca:tuscany-assembly:1.3","3"
"org.apache.maven.doxia:doxia-core:1.1.2","3"
"org.apache.geronimo.configs:aspectj:2.2","3"
"org.kuali.student.common:ks-common-impl:1.2","3"
"org.apache.camel:camel-jms:1.5.0","3"
"org.xwiki.commons:xwiki-commons-extension-repository-xwiki-handler:4.0.1","3"
"org.glassfish.appclient.server:appclient-connector:3.0-b74","3"
"org.jboss.as:jboss-as-remoting:7.1.1.Final","3"
"com.mysema.querydsl:querydsl-core:2.2.0-beta4","3"
"com.mysema.querydsl:querydsl-core:2.2.0-beta2","3"
"de.tudarmstadt.ukp.wikipedia:de.tudarmstadt.ukp.wikipedia.datamachine:0.9.1","3"
"org.apache.cxf:cxf-rt-transports-http:2.1.2","3"
"org.nuiton.topia:topia-service-security:2.3.1","3"
"org.testatoo:testatoo-core:1.0-rc1","3"
"org.apache.isis.runtimes.dflt:runtime:0.1.2-incubating","3"
"org.ow2.jasmine.monitoring:jasmine-eos-mbeancmdManager-server:1.2.1-M7","3"
"org.apache.maven.plugins:maven-dependency-plugin:2.0-alpha-4","3"
"org.codehaus.enunciate:enunciate-jersey-rt:1.20","3"
"org.apache.geronimo.configs:tomcat6-clustering-wadi:2.2","3"
"org.hibernate:hibernate-validator:4.3.0.Final","3"
"org.xwiki.rendering:xwiki-rendering-syntax-confluence:4.4-rc-1","3"
"net.databinder:dispatch-http_2.8.0:0.7.4","3"
"org.ow2.easybeans:easybeans-rar_for_jonas-openjpa:1.1.0-M1","3"
"org.objectweb.fractal.fraclet.annotation:fractal-spoonlet:2.0.2","3"
"org.codehaus.httpcache4j:httpcache4j-api:1.0-RC2","3"
"org.glassfish.transaction:jta:3.1-b36","3"
"geronimo:geronimo-j2ee:1.0-M5","3"
"com.sun.enterprise:config:1.0.12","3"
"org.codehaus.enunciate:enunciate-jersey-rt:1.17","3"
"org.glassfish.branding:branding:3.1-b39","3"
"org.glassfish.common:common-util:3.0.1-b10","3"
"org.codehaus.httpcache4j:httpcache4j-api:1.0","3"
"org.codehaus.cargo:cargo-core-container-jonas:1.0.1-alpha-2","3"
"org.glassfish.common:common-util:3.0.1-b15","3"
"org.apache.tapestry:tapestry-beanvalidator:5.2.4","3"
"org.glassfish.common:common-util:3.0.1-b08","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1","3"
"org.glassfish.orb:orb-iiop:3.1.1-b10","3"
"org.mortbay.jetty:jsp-2.1-glassfish:9.1.1.B60.25.p1","3"
"org.mortbay.jetty:jsp-2.1-glassfish:9.1.1.B60.25.p2","3"
"org.springframework:org.springframework.transaction:3.0.0.M4","3"
"org.fusesource.scalate:scalate-core:1.5.3","3"
"org.glassfish.admingui:console-common:3.0-b59","3"
"org.glassfish.admingui:console-common:3.0-b56","3"
"org.eclipse.jetty:test-jetty-nested:8.0.0.v20110901","3"
"org.glassfish.admingui:console-common:3.0-b51","3"
"org.apache.wicket:wicket-ioc:1.4.3","3"
"org.apache.wicket:wicket-ioc:1.4.6","3"
"org.springframework.security:spring-security-core:2.0.4","3"
"org.springframework.security:spring-security-core:2.0.3","3"
"org.pustefixframework.webservices:pustefix-webservices-core:0.18.0","3"
"org.apache.activemq:activemq-core:5.2.0","3"
"com.github.widebase:widebase-stream-codec_2.9.1:0.2.0","3"
"org.apache.karaf.admin:org.apache.karaf.admin.core:2.1.1","3"
"edu.cmu.lti.oaqa.framework.impl:jdbc-providers:2.2.1","3"
"org.ow2.jonas.camel:camel-service:1.6.0","3"
"org.glassfish.security:security-all:3.0-b73","3"
"org.glassfish.security:security-all:3.0-b72","3"
"org.glassfish.security:security-all:3.0-b71","3"
"org.apache.directory.server:apacheds-core:1.5.7","3"
"org.glassfish.security:security-all:3.0-b64","3"
"org.glassfish.security:security-all:3.0-b63","3"
"org.ow2.cmi:cmi-rpc:2.0-RC5b","3"
"org.glassfish.security:security-all:3.0-b69","3"
"org.apache.camel:camel-example-osgi:1.6.3","3"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.11","3"
"com.googlecode.apparat:apparat-matryoshka-quiet:1.0.RC5","3"
"org.agilewiki.jfile:jfile:2.0.0-RC1a","3"
"com.github.gkutiel:flip-utils:3.1-RELEASE","3"
"displaytag:displaytag:1.2","3"
"sk.seges.sesam:sesam-service-converter-processor:1.2.2","3"
"org.apache.maven.shared:maven-dependency-tree:1.2","3"
"org.atmosphere:atmosphere-runtime:0.6","3"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.16","3"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.13","3"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.12","3"
"org.springframework:spring-context-support:3.0.6.RELEASE","3"
"net.sourceforge.htmlcleaner:htmlcleaner:2.2","3"
"org.ops4j.pax.web:pax-web-jsp:0.8.1","3"
"org.ow2.odis:odis-core:0.0.2","3"
"org.apache.oodt:cas-fm-browser:0.2","3"
"com.sun.grizzly:grizzly-config:1.9.18-i","3"
"org.apache.tuscany.sca:tuscany-policy-xml:1.3","3"
"org.apache.directory.server:apacheds-jdbm-store:1.5.4","3"
"org.ow2.util:util-plan-schemas:1.0.35","3"
"org.ow2.util:util-plan-schemas:1.0.32","3"
"org.apache.servicemix:servicemix-common:2011.02.1","3"
"org.wicketstuff.htmlvalidator:wicketstuff-whattf:1.9","3"
"org.glassfish.security:security:3.0","3"
"org.scalatra:scalatra-scalate_2.8.0:2.0.0.M3","3"
"picocontainer:picocontainer:1.1","3"
"org.glassfish.packager:glassfish-jpa:3.0-b72","3"
"org.apache.geronimo.modules:geronimo-derby:3.0.0","3"
"net.stickycode.plugins:sticky-bounds-plugin:1.6","3"
"org.glassfish.packager:glassfish-jpa:3.0-b64","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b03","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b04","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b06","3"
"org.apache.felix:org.osgi.compendium:1.4.0","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b26","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b16","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b10","3"
"org.mule.modules:mule-module-spring-config:2.0.0-RC3","3"
"org.glassfish.flashlight:flashlight-framework:3.0.1-b19","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b14","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b12","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b17","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b16","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b40","3"
"org.apache.geronimo.framework:geronimo-deployment:2.2","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b32","3"
"org.glassfish.flashlight:flashlight-framework:3.1-b39","3"
"org.xwiki.platform:xwiki-core-xml:2.2.3","3"
"org.glassfish.jersey.containers:jersey-container-servlet-core:2.0-m11","3"
"org.glassfish.deployment:dol:3.1-b20","3"
"org.glassfish.deployment:dol:3.1-b28","3"
"org.apache.cxf:cxf-corbatools-maven-plugin:2.2.8","3"
"org.apache.cxf:cxf-corbatools-maven-plugin:2.2.6","3"
"org.apache.ws.commons.axiom:axiom-api:1.2.8","3"
"com.googlecode:kryo:1.04","3"
"org.glassfish.transaction:transaction-internal-api:3.0.1-b07","3"
"org.ow2.jonas:jonas-service-manager:5.0.1","3"
"org.codehaus.gmaven.runtime:gmaven-runtime-support:1.5","3"
"org.glassfish.transaction:transaction-internal-api:3.0.1-b01","3"
"org.ow2.easybeans:easybeans-component-mail:1.1.0-M2","3"
"com.lowagie:itext:2.1.7","3"
"org.apache.karaf.admin:org.apache.karaf.admin.core:2.2.2","3"
"org.ow2.jonas.camel:camel-service:1.5.7","3"
"org.ow2.jonas.camel:camel-service:1.5.9","3"
"org.ow2.jonas.camel:camel-service:1.5.8","3"
"org.codehaus.redback:redback-users-jdo:1.2","3"
"org.apache.cayenne:cayenne-client:3.0B1","3"
"org.sonatype.plexus:plexus-sec-dispatcher:1.3","3"
"org.firebirdsql.jdbc:jaybird-jdk16:2.2.0-beta-1","3"
"org.ow2.carol.cmi:cmi-api:2.0-RC4","3"
"com.mysema.commons:mysema-commons-fluxml:0.2.6","3"
"com.sun.enterprise:config:0.4.14","3"
"com.sun.enterprise:config:0.4.11","3"
"com.sun.grizzly:grizzly-http:1.9.4","3"
"com.sun.grizzly:grizzly-http:1.9.3","3"
"com.sun.grizzly:grizzly-http:1.9.5","3"
"com.sun.grizzly:grizzly-http:1.9.8","3"
"com.sun.grizzly:grizzly-http:1.9.7","3"
"com.sun.grizzly:grizzly-http:1.9.9","3"
"org.ow2.jonas:jonas-management-extensions:5.3.0-RC1","3"
"org.ow2.easybeans:easybeans-component-carol:1.0-M6-JONAS","3"
"org.apache.ws.commons.util:ws-commons-util:1.0.2","3"
"org.apache.maven.archiva:archiva-model:1.0-beta-3","3"
"org.codehaus.enunciate:enunciate-xfire-client-rt:1.10-RC1","3"
"org.apache.cxf:cxf-rt-core:2.2.10","3"
"org.ow2.jonas:jonas-jmx:5.0.5","3"
"org.apache.cxf:cxf-tools-common:2.4.2","3"
"org.codehaus.redback:redback-data-management:1.2.8","3"
"org.eclipse.jetty:jetty-websocket:8.1.7.v20120910","3"
"org.glassfish.persistence:jpa-connector:3.1-b15","3"
"org.kuali.student.core:ks-core-ui:1.2.2-M4","3"
"org.apache.cxf:cxf-rt-core:2.0.10","3"
"org.ow2.jonas.admin:swf-home:1.0.1","3"
"org.scalatra:scalatra-test_2.9.0:2.0.1","3"
"org.eclipse.jetty:jetty-server:7.1.2.v20100523","3"
"org.apache.geronimo.gshell.support:gshell-io:1.0-alpha-2","3"
"org.mortbay.jetty:jetty:6.1.22","3"
"com.sun.enterprise:auto-depends:1.1.1","3"
"org.mortbay.jetty:jetty:6.1.11","3"
"org.jboss.arquillian.container:arquillian-container-impl-base:1.0.1.Final","3"
"org.glassfish.jersey.core:jersey-common:2.0-m11","3"
"org.apache.maven.shared:maven-shared-io:1.1","3"
"org.apache.tuscany.sca:tuscany-core:2.0-M5","3"
"ch.qos.logback:logback-classic:0.9.9","3"
"ca.carleton.gcrc:nunaliit2-search:0.1.5","3"
"org.xwiki.rendering:xwiki-rendering-syntax-wikimodel:4.4-rc-1","3"
"org.codehaus.enunciate:enunciate-jersey-rt:1.18-RC1","3"
"org.eclipse.jetty:jetty-overlay-deployer:7.5.0.RC1","3"
"org.jomc:jomc-ri:1.0-alpha-14","3"
"org.sonatype.plugins:maven-properties-plugin:0.0.1","3"
"org.springframework:spring-context:3.0.1.RELEASE","3"
"org.drools:drools-spring:5.2.0.CR1","3"
"org.ow2.jonas:jonas-generators-base:5.2.0-M5","3"
"com.sun.grizzly:grizzly-http:1.9.18-i","3"
"com.sun.grizzly:grizzly-http:1.9.18-g","3"
"com.sun.grizzly:grizzly-http:1.9.18-e","3"
"com.sun.grizzly:grizzly-http:1.9.18-o","3"
"com.sun.grizzly:grizzly-http:1.9.18-m","3"
"com.sun.grizzly:grizzly-http:1.9.18-k","3"
"org.glassfish.transaction:transaction-internal-api:3.2-b01","3"
"org.glassfish.transaction:transaction-internal-api:3.2-b03","3"
"org.apache.tuscany.sca:tuscany-assembly-xml:1.6","3"
"commons-dbcp:commons-dbcp:1.2.2","3"
"commons-dbcp:commons-dbcp:1.2.1","3"
"org.apache.directmemory:directmemory-cache:0.1-incubating","3"
"org.grails:grails-docs:1.3.1","3"
"org.apache.camel:camel-rss:2.7.0","3"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b69","3"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b71","3"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b72","3"
"org.glassfish.packager:glassfish-grizzly-full:3.0-b73","3"
"javax.jdo:jdo2-api:2.2","3"
"org.glassfish.common:amx-core-impl:3.1-b35","3"
"com.legsem.legstar:legstar-coxbgen:1.5.8","3"
"org.glassfish.hk2:config-generator:1.6.11","3"
"org.ow2.jonas:jonas-services-api:5.2.0-M5","3"
"com.sun.jersey.samples:scala-helloworld-webapp:1.5-ea02","3"
"org.glassfish.packager:glassfish-jpa:3.0-b74b","3"
"org.apache.tuscany.sca:tuscany-interface-java:1.5","3"
"com.sun.enterprise:hk2:1.0.71","3"
"com.sun.enterprise:hk2:1.0.72","3"
"com.sun.enterprise:hk2:1.0.61","3"
"com.sun.enterprise:hk2:1.0.66","3"
"org.xwiki.rendering:xwiki-rendering-macro-id:3.2-milestone-3","3"
"org.hibernate:hibernate-tools:3.2.0.ga","3"
"com.sun.enterprise:hk2:1.0.50","3"
"com.sun.enterprise:hk2:1.0.55","3"
"com.sun.enterprise:hk2:1.0.58","3"
"sk.seges.sesam:sesam-model-domain-support:1.2.2","3"
"org.ops4j.pax.web.samples:helloworld-jsp:1.1.8","3"
"org.hibernate:hibernate-annotations:3.5.0-CR-2","3"
"com.sun.jersey.contribs:jersey-multipart:1.6-ea04","3"
"org.codehaus.redback:redback-configuration:1.3","3"
"org.simpleframework:simple-xml:2.5.3","3"
"org.codehaus.plexus:plexus-compiler-aspectj:1.7","3"
"org.codehaus.enunciate:enunciate-gwt-tools:1.5","3"
"org.codehaus.enunciate:enunciate-gwt-tools:1.6","3"
"org.apache.tapestry:tapestry-annotations:4.1.5","3"
"org.ow2.cmi:cmi-api-server:2.0.10","3"
"com.sun.enterprise:test-harness:0.3.11","3"
"org.seleniumhq.selenium:selenium-htmlunit-driver:2.25.0","3"
"org.codehaus.cargo:cargo-core-api-container:1.0.1-alpha-2","3"
"org.apache.openjpa.openjpa-examples:image-gallery:2.2.0","3"
"com.sun.enterprise:auto-depends:1.0.47","3"
"com.sun.jersey.contribs.bill-burke-book:ex08_1:1.5-ea01","3"
"org.glassfish.jersey.containers:jersey-container-jdk-http:2.0-m05-2","3"
"org.ow2.cmi:cmi-api:2.0-RC5","3"
"org.xwiki.rendering:xwiki-rendering-transformation-macro:4.2-milestone-1","3"
"junit-addons:junit-addons:1.4","3"
"org.apache.maven:maven-artifact-manager:2.2.1","3"
"com.sun.enterprise:hk2:0.3.20","3"
"org.codehaus.modello:modello-plugin-converters:1.3","3"
"org.kohsuke.stapler:stapler-groovy:1.141","3"
"org.javasimon:javasimon-examples:3.0.0","3"
"com.sun.enterprise:hk2:0.3.45","3"
"com.sun.enterprise:hk2:0.3.42","3"
"com.sun.enterprise:hk2:0.3.41","3"
"org.apache.cocoon.sitemap:cocoon-sitemap:3.0.0-alpha-2","3"
"org.apache.karaf.shell:org.apache.karaf.shell.dev:2.1.3","3"
"org.apache.tuscany.sca:tuscany-interface-java-jaxws:2.0","3"
"com.sun.enterprise:hk2:0.3.48","3"
"org.glassfish.packager:glassfish-web:3.0-b64","3"
"com.sun.enterprise:hk2:0.3.35","3"
"com.sun.enterprise:hk2:0.3.31","3"
"com.sun.enterprise:hk2:0.3.39","3"
"com.sun.enterprise:hk2:0.3.66","3"
"com.sun.enterprise:hk2:0.3.65","3"
"org.apache.archiva:archiva-repository-layer:1.2","3"
"org.apache.maven.wagon:wagon-http-shared:1.0-beta-7","3"
"com.sun.enterprise:hk2:0.3.54","3"
