"artifact","label"
"javax.xml.bind:jaxb-api:2.1","17"
"org.ow2.util:util-substitution:1.0.33","518"
"org.ow2.util:util-ee-deploy-impl:1.0.33","522"
"org.ow2.util:util-archive-impl:1.0.33","520"
"org.ow2.util:util-xml:1.0.33","521"
"org.ow2.util.asm:asm:3.1","522"
"org.ow2.util.asm:asm-commons:3.1","524"
"org.ow2.util.asm:asm-tree:3.1","524"
"org.ow2.util:util-execution:1.0.33","525"
"org.ow2.bundles:ow2-util-event-api:1.0.27","527"
"org.ow2.util:util-event-api:1.0.29","527"
"org.ow2.bundles:ow2-util-ee-metadata-war-api:1.0.27","530"
"org.ow2.util:util-ee-metadata-war-api:1.0.29","530"
"org.ow2.util:util-ee-metadata-ws-api:1.0.29","530"
"org.ow2.easybeans:easybeans-api:1.2.3","534"
"org.ow2.spec.ee:ow2-ejb-3.0-spec:1.0.6","532"
"org.ow2.spec.ee:ow2-jpa-1.0-spec:1.0.6","533"
"org.ow2.spec.ee:ow2-connector-1.5-spec:1.0.6","534"
"org.ow2.spec.ee:ow2-jsr77-1.1-spec:1.0.6","535"
"org.ow2.spec.ee:ow2-jta-1.1-spec:1.0.6","536"
"org.apache.geronimo.specs:geronimo-jaxrpc_1.1_spec:1.1","537"
"javax.mail:mail:1.4","17"
"org.ow2.util:util-ee-metadata-common-api:1.0.33","540"
"org.ow2.util:util-scan-api:1.0.33","540"
"org.ow2.util:util-pool-api:1.0.33","541"
"org.ow2.util:audit-report-api:1.0.33","542"
"org.ow2.util:util-jmx-api:1.0.33","543"
"org.ow2.jonas:jonas-jmx:5.2.3","551"
"org.ow2.jonas:jonas-management-javaee:5.2.3","546"
"org.ow2.jonas:jonas-management-services:5.2.3","546"
"org.ow2.jonas:jonas-security:5.2.3","551"
"org.ow2.carol:carol-interceptors:1.0.1","548"
"org.ow2.jonas:jonas-security-jacc:5.2.3","549"
"org.ow2.jonas:jonas-security-jacc-handlers:5.2.3","550"
"org.ow2.jonas:jonas-security-propagation:5.2.3","551"
"org.ow2.jonas:jonas-security-auth:5.2.3","552"
"org.ow2.jonas:jonas-management-reconfig:5.2.3","553"
"commons-digester:commons-digester:2.0","112"
"org.ow2.jonas:jonas-sec-interceptors-jrmp:5.2.3","238"
"org.ow2.carol:carol:3.0.8","238"
"org.ow2.carol.irmi:irmi:1.1.2","238"
"org.jacorb:jacorb:2.2.3-jonas-patch-20071018","559"
"avalon-framework:avalon-framework:4.1.5","559"
"org.jacorb:jacorb-idl:2.2.3-jonas-patch-20071018","561"
"logkit:logkit:1.2","561"
"org.ow2.bundles:ow2-util-i18n:1.0.27","563"
"org.ow2.util:util-i18n:1.0.29","563"
"commons-modeler:commons-modeler:2.0.1","565"
"commons-logging:commons-logging-api:1.1","565"
"org.ow2.jonas:jonas-domain:5.2.3","594"
"org.ow2.jonas:jonas-deployment:5.2.3","594"
"org.apache.axis:axis-jaxrpc:1.4","568"
"org.apache.geronimo.specs:geronimo-corba_2.3_spec:1.1","569"
"commons-beanutils:commons-beanutils:1.8.0","112"
"wsdl4j:wsdl4j:1.6.1","571"
"org.apache.tomcat:servlet-api:6.0.35","572"
"org.ow2.bundles:ow2-util-ee-deploy-impl:1.0.31","514"
"org.ow2.bundles:ow2-util-ee-metadata-war-impl:1.0.27","576"
"org.ow2.util:util-ee-metadata-war-impl:1.0.29","576"
"org.ow2.util:util-ee-metadata-ws-impl:1.0.29","576"
"org.ow2.bundles:ow2-util-ee-metadata-car-api:1.0.27","578"
"org.ow2.util:util-ee-metadata-car-api:1.0.29","578"
"org.ow2.bundles:ow2-util-ee-metadata-common-api:1.0.27","933"
"org.ow2.bundles:ow2-util-ee-metadata-common-impl:1.0.27","581"
"org.ow2.util:util-ee-metadata-common-impl:1.0.29","581"
"org.ow2.bundles:ow2-util-ee-metadata-car-impl:1.0.27","583"
"org.ow2.util:util-ee-metadata-car-impl:1.0.29","583"
"org.ow2.easybeans:easybeans-deployment:1.2.3","587"
"org.ow2.util:util-scan-impl:1.0.33","585"
"org.ow2.util:util-pool-impl:1.0.33","586"
"org.ow2.util:util-xmlconfig:1.0.33","587"
"org.ow2.util:util-ee-metadata-ejbjar-impl:1.0.33","589"
"org.ow2.util:util-ee-metadata-ejbjar-api:1.0.33","589"
"org.ow2.util:util-marshalling:1.0.33","590"
"org.ow2.easybeans:easybeans-util:1.2.3","591"
"org.ow2.easybeans:easybeans-asm:3.0","592"
"org.ow2.easybeans:easybeans-asm-commons:3.0","594"
"org.ow2.easybeans:easybeans-asm-tree:3.0","594"
"org.ow2.bundles:ow2-util-event-impl:1.0.27","596"
"org.ow2.util:util-event-impl:1.0.29","596"
"org.objectweb.monolog:monolog-api:2.1.12","597"
"org.eclipse.birt.runtime:org.eclipse.datatools.modelbase.sql:1.0.5.v201110151330","598"
"org.codehaus.mojo:cobertura-maven-plugin:2.0","610"
"cobertura:cobertura:1.7","603"
"oro:oro:2.0.8","601"
"asm:asm:2.1","602"
"log4j:log4j:1.2.9","603"
"javancss:ccl:21.41","604"
"javancss:javancss:21.41","605"
"cobertura:cobertura-runtime:1.7","606"
"urbanophile:java-getopt:1.0.9","607"
"org.apache.maven:maven-artifact:2.0","7089"
"org.apache.maven.reporting:maven-reporting-api:2.0","610"
"doxia:doxia-sink-api:1.0-alpha-4","610"
"org.apache.maven:maven-profile:2.0","611"
"org.apache.maven:maven-model:2.0","612"
"org.apache.maven:maven-artifact-manager:2.0","615"
"org.apache.maven:maven-repository-metadata:2.0","614"
"org.apache.maven.wagon:wagon-provider-api:1.0-alpha-5","615"
"org.apache.maven.reporting:maven-reporting-impl:2.0","610"
"commons-validator:commons-validator:1.1.4","617"
"doxia:doxia-core:1.0-alpha-4","610"
"org.codehaus.izpack:izpack-api:5.0.0-beta2","623"
"org.apache.ant:ant:1.7.1","621"
"org.apache.ant:ant-launcher:1.7.1","621"
"org.codehaus.izpack:izpack-tools:5.0.0-beta2","622"
"org.picocontainer:picocontainer:2.11.1","623"
"org.hornetq:hornetq-logging:2.2.0.EAP-QA-10162","624"
"org.ow2.jonas:jonas-shell:5.3.0-M6","510"
"org.ow2.shelbie:shelbie-core:2.0.0-M1","510"
"org.fusesource.jansi:jansi:1.8","627"
"org.codehaus.plexus:plexus-interpolation:1.8.1","628"
"org.apache.felix:org.apache.felix.ipojo.handler.whiteboard:1.4.0","631"
"org.apache.felix:org.apache.felix.ipojo:1.8.0","631"
"org.apache.felix:org.apache.felix.ipojo.metadata:1.4.0","631"
"asm:asm-all:3.0","632"
"org.apache.felix:org.osgi.core:1.0.1","633"
"net.java.dev.jna:jna:3.1.0","634"
"org.apache.karaf.shell:org.apache.karaf.shell.console:2.2.5","510"
"org.sonatype.jline:jline:2.5","636"
"org.osgi:org.osgi.core:4.3.0","637"
"org.apache.karaf.jaas:org.apache.karaf.jaas.modules:2.2.5","640"
"org.apache.karaf.jaas:org.apache.karaf.jaas.config:2.2.5","639"
"org.apache.karaf.jaas:org.apache.karaf.jaas.boot:2.2.5","640"
"org.apache.karaf:org.apache.karaf.util:2.2.5","641"
"org.apache.aries.blueprint:org.apache.aries.blueprint:0.3.1","4"
"org.apache.aries:org.apache.aries.util:0.3","643"
"org.apache.aries.testsupport:org.apache.aries.testsupport.unit:0.3","644"
"org.apache.aries.proxy:org.apache.aries.proxy.api:0.3","645"
"org.apache.felix:org.apache.felix.gogo.runtime:0.10.0","646"
"org.apache.myfaces.extensions.cdi:dist-project:0.9.3","647"
"org.kuali.rice:rice-db:2.0.1","648"
"org.glassfish.deployment:deployment-client:3.1-b22","29289"
"org.glassfish.common:common-util:3.1-b22","142"
"com.sun.enterprise:hk2:1.0.47","142"
"com.sun.enterprise:hk2-core:1.0.47","652"
"com.sun.enterprise:config:1.0.47","144"
"org.glassfish.hk2.external:bean-validator:1.0.47","144"
"com.sun.enterprise:auto-depends:1.0.47","142"
"org.glassfish.common:glassfish-api:3.1-b22","214"
"com.sun.enterprise:config-types:1.0.47","657"
"com.sun.grizzly:grizzly-utils:1.9.19","659"
"com.sun.grizzly:grizzly-lzma:1.9.19","659"
"org.glassfish.admin:admin-cli:3.1-b22","29289"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.47","661"
"org.glassfish.core:glassfish:3.1-b22","662"
"org.glassfish.admin:admin-util:3.1-b22","29289"
"org.glassfish.admin:config-api:3.1-b22","29289"
"com.sun.grizzly:grizzly-config:1.9.19","29289"
"com.sun.enterprise:osgi-adapter:1.0.47","666"
"com.sun.grizzly:grizzly-comet:1.9.19","669"
"com.sun.grizzly:grizzly-http:1.9.19","669"
"com.sun.grizzly:grizzly-framework:1.9.19","669"
"com.sun.grizzly:grizzly-rcm:1.9.19","670"
"com.sun.grizzly:grizzly-portunif:1.9.19","671"
"com.sun.grizzly:grizzly-websockets:1.9.19","673"
"com.sun.grizzly:grizzly-http-servlet:1.9.19","673"
"org.glassfish.admin:launcher:3.1-b22","674"
"org.glassfish.branding:branding:3.1-b22","675"
"org.glassfish:javax.enterprise.deploy:3.1-b22","676"
"org.glassfish.deployment:deployment-common:3.1-b22","214"
"org.glassfish.common:internal-api:3.1-b22","659"
"org.apache.tapestry:tapestry-json:5.3.4","679"
"org.ow2.jasmine.monitoring:jasmine-eos-mbeancmdManager-server:1.2.1-M7","603"
"log4j:apache-log4j-extras:1.0","603"
"org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.1","682"
"org.ow2.jasmine:jasmine-event-api:1.3.1-M2","683"
"org.glassfish.cluster:gms-adapter:3.1-b27","704"
"com.sun.enterprise:hk2:1.0.58","700"
"com.sun.enterprise:hk2-core:1.0.58","686"
"com.sun.enterprise:config:1.0.58","700"
"org.glassfish.hk2.external:bean-validator:1.0.58","144"
"com.sun.enterprise:auto-depends:1.0.58","700"
"org.glassfish.common:glassfish-api:3.1-b27","214"
"com.sun.enterprise:config-types:1.0.58","691"
"com.sun.grizzly:grizzly-utils:1.9.21","693"
"com.sun.grizzly:grizzly-lzma:1.9.21","693"
"org.glassfish.common:common-util:3.1-b27","694"
"org.glassfish.cluster:gms-bootstrap:3.1-b27","695"
"org.glassfish.admin:config-api:3.1-b27","8495"
"com.sun.grizzly:grizzly-config:1.9.21","8495"
"com.sun.enterprise:osgi-adapter:1.0.58","698"
"org.glassfish.admin:admin-cli:3.1-b27","704"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.58","700"
"org.glassfish.core:glassfish:3.1-b27","701"
"org.glassfish.admin:admin-util:3.1-b27","8495"
"org.glassfish.common:internal-api:3.1-b27","8495"
"org.glassfish.admin:launcher:3.1-b27","704"
"org.glassfish.branding:branding:3.1-b27","705"
"org.shoal:shoal-gms-api:1.5.20","706"
"org.shoal:shoal-gms-impl:1.5.20","707"
"com.sun.enterprise:hk2-core:1.0.25","712"
"com.sun.enterprise:config:1.0.25","712"
"com.sun.enterprise:auto-depends:1.0.25","711"
"org.glassfish.hk2.external:asm-all-repackaged:1.0.25","711"
"org.glassfish:bean-validator:3.0-JBoss-4.0.2_03","712"
"org.eobjects.metamodel:MetaModel-mongodb:3.2.3","716"
"org.eobjects.metamodel:MetaModel-core:3.2.3","715"
"org.slf4j:slf4j-api:1.7.1","715"
"org.mongodb:mongo-java-driver:2.9.1","716"
"org.apache.maven.continuum:continuum-notifier-irc:1.0-alpha-4","457"
"plexus:plexus-ircbot:1.1-alpha-4","718"
"org.apache.maven.continuum:continuum-notifier-api:1.0-alpha-4","719"
"plexus:plexus-notification:1.0-alpha-4","720"
"org.apache.maven.continuum:continuum-api:1.0-alpha-4","724"
"plexus:plexus-formica:1.0-beta-5","724"
"oro:oro:2.0.6","723"
"plexus:plexus-i18n:1.0-beta-4","724"
"ognl:ognl:2.6.7","725"
"org.apache.maven.continuum:continuum-model:1.0-alpha-4","726"
"plexus:plexus-container-default:1.0-alpha-6","457"
"plexus:plexus-utils:1.0.3","728"
"org.codehaus.service-conduit:sca4j-bpel-engine-lightweight:0.9.6","41"
"org.jvnet.hudson.plugins:status-view:1.0","730"
"org.apache.oodt:pcs-core:0.4","749"
"org.apache.oodt:oodt-commons:0.4","734"
"commons-dbcp:commons-dbcp:1.2.1","734"
"commons-collections:commons-collections:2.1","734"
"commons-pool:commons-pool:1.2","337"
"commons-lang:commons-lang:2.3","736"
"commons-logging:commons-logging:1.0.3","737"
"org.springframework:spring-core:2.5.4","112"
"org.springframework:spring-hibernate3:2.0.8","13"
"org.hibernate:hibernate:3.2.5.ga","744"
"net.sf.ehcache:ehcache:1.2.3","1242"
"asm:asm-attrs:1.5.3","742"
"cglib:cglib:2.1_3","744"
"asm:asm:1.5.3","744"
"org.springframework:spring-dao:2.0.8","13"
"org.springframework:spring-jdbc:2.0.8","746"
"org.apache.oodt:pcs-input:0.4","747"
"org.apache.oodt:cas-metadata:0.4","749"
"commons-codec:commons-codec:1.3","749"
"org.apache.tika:tika-core:0.8","750"
"org.apache.oodt:cas-workflow:0.4","753"
"org.apache.oodt:cas-cli:0.4","752"
"concurrent:concurrent:1.3.4","753"
"commons-httpclient:commons-httpclient:3.0","749"
"org.apache.lucene:lucene-core:2.0.0","755"
"org.safehaus.jug:jug:2.0.0","756"
"hsqldb:hsqldb:1.8.0.7","757"
"org.apache.geronimo.javamail:geronimo-javamail_1.4_mail:1.8.1","758"
"org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.1","759"
"org.apache.oodt:cas-resource:0.4","31"
"org.apache.oodt:cas-filemgr:0.4","749"
"org.springframework:spring-beans:3.0.5.RELEASE","112"
"org.springframework:spring-context:3.0.5.RELEASE","112"
"org.springframework:spring-aop:3.0.5.RELEASE","112"
"org.springframework:spring-asm:3.0.5.RELEASE","765"
"org.springframework:spring-expression:3.0.5.RELEASE","766"
"com.google.guava:guava:10.0.1","85"
"commons-cli:commons-cli:1.2","768"
"org.apache.solr:solr-solrj:1.3.0","749"
"org.apache.solr:solr-common:1.3.0","770"
"commons-fileupload:commons-fileupload:1.2","771"
"stax:stax:1.2.0","773"
"stax:stax-api:1.0.1","773"
"net.java.dev.stax-utils:stax-utils:20040917","774"
"org.apache.solr:solr-core:1.3.0","749"
"org.apache.solr:solr-lucene-analyzers:1.3.0","23348"
"org.apache.solr:solr-lucene-highlighter:1.3.0","777"
"org.apache.solr:solr-lucene-queries:1.3.0","778"
"org.apache.solr:solr-lucene-snowball:1.3.0","779"
"org.apache.solr:solr-lucene-spellchecker:1.3.0","780"
"org.apache.solr:solr-commons-csv:1.3.0","781"
"woodstox:wstx-asl:3.2.7","782"
"org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1","783"
"org.python:jython:2.2-beta1","784"
"org.apache.oodt:cas-crawler:0.4","785"
"xmlrpc:xmlrpc:2.0.1","786"
"org.mule.examples:mule-example-stockquote:3.1.1","787"
"org.kuali.common:kuali-deploy:2.0.11","4"
"org.kuali.common:kuali-jdbc:1.0.4","4"
"org.kuali.common:kuali-util:1.0.10","4"
"org.apache.commons:commons-lang3:3.1","791"
"commons-io:commons-io:2.4","792"
"commons-beanutils:commons-beanutils:1.8.3","112"
"org.springframework:spring-context:3.1.3.RELEASE","797"
"org.springframework:spring-aop:3.1.3.RELEASE","795"
"org.springframework:spring-expression:3.1.3.RELEASE","797"
"org.springframework:spring-asm:3.1.3.RELEASE","797"
"org.springframework:spring-beans:3.1.3.RELEASE","798"
"org.jasypt:jasypt:1.9.0","799"
"org.slf4j:jcl-over-slf4j:1.6.4","4"
"org.springframework:spring-jdbc:3.1.3.RELEASE","797"
"org.springframework:spring-core:3.1.3.RELEASE","797"
"org.springframework:spring-tx:3.1.3.RELEASE","797"
"org.kuali.common:kuali-sql:2.0.0","804"
"org.jvnet.jaxbhelp.maven2:maven-jaxbhelp-plugin:1.0.4","822"
"org.jvnet.jaxb1.maven2:maven-jaxb1-plugin:1.0-rc6","813"
"com.sun.xml.bind:jaxb-xjc:1.0.6","813"
"com.sun.xml.bind:jaxb-impl:1.0.6","813"
"com.sun.xml.bind:jaxb-libs:1.0.6","811"
"com.sun.msv.datatype.xsd:xsdlib:20060615","811"
"isorelax:isorelax:20030108","811"
"relaxngDatatype:relaxngDatatype:20020414","812"
"javax.xml.bind:jaxb-api:1.0","813"
"javax.xml.parsers:jaxp-api:1.4","814"
"com.sun.xml.parsers:jaxp-ri:1.4","815"
"org.jvnet.jaxbhelp:jaxbhelp-core:1.0.4","822"
"org.jvnet.jaxbcommons:jaxbcommons-core:1.0.3","818"
"commons-lang:commons-lang:2.1","818"
"org.jvnet.jaxbcommons:jaxbcommons-shared:1.0.3","819"
"org.jvnet.jaxbhelp:jaxbhelp-structure:1.0.4","820"
"commons-io:commons-io:1.2","821"
"org.springframework:spring:1.2.7","822"
"net.sf.saxon:saxon:8.7","823"
"net.sf.saxon:saxon-dom:8.7","824"
"com.mysema.querydsl:querydsl-core:0.7.11","830"
"net.sourceforge.collections:collections-generic:4.01","826"
"com.mysema.commons:mysema-commons-lang:0.1.4","827"
"net.sourceforge.findbugs:jsr305:1.3.2","828"
"net.sourceforge.findbugs:annotations:1.3.2","829"
"janino:janino:2.5.10","830"
"cglib:cglib:2.2","429"
"org.slf4j:slf4j-api:1.5.2","832"
"org.eobjects.analyzerbeans:AnalyzerBeans-core:0.12","4"
"org.eobjects.analyzerbeans:AnalyzerBeans-api:0.12","4"
"org.eobjects.metamodel:MetaModel-core:3.0-beta1","835"
"org.eobjects.metamodel:MetaModel-full:3.0-beta1","838"
"org.eobjects.metamodel:MetaModel-csv:3.0-beta1","838"
"net.sf.opencsv:opencsv:2.1","838"
"org.eobjects.metamodel:MetaModel-fixedwidth:3.0-beta1","839"
"org.eobjects.metamodel:MetaModel-mongodb:3.0-beta1","841"
"org.mongodb:mongo-java-driver:2.7.3","841"
"org.eobjects.metamodel:MetaModel-excel:3.0-beta1","773"
"org.apache.poi:poi-ooxml:3.8-beta5","773"
"org.apache.poi:poi:3.8-beta5","844"
"org.apache.poi:poi-ooxml-schemas:3.8-beta5","773"
"org.apache.xmlbeans:xmlbeans:2.3.0","773"
"org.eobjects.metamodel:MetaModel-dbase:3.0-beta1","847"
"org.eobjects.metamodel:MetaModel-access:3.0-beta1","1003"
"com.healthmarketscience.jackcess:jackcess:1.2.6","1003"
"org.eobjects.metamodel:MetaModel-jdbc:3.0-beta1","850"
"org.eobjects.metamodel:MetaModel-openoffice:3.0-beta1","852"
"hsqldb:hsqldb:1.8.0.10","852"
"org.eobjects.metamodel:MetaModel-xml:3.0-beta1","853"
"org.eobjects.sassyreader:SassyReader:0.4","854"
"org.apache.commons:commons-math:2.2","855"
"commons-dbcp:commons-dbcp:1.4","8758"
"commons-pool:commons-pool:1.5.4","857"
"com.googlecode.gentyref:gentyref:1.1.0","858"
"org.slf4j:slf4j-log4j12:1.6.4","4"
"log4j:log4j:1.2.16","860"
"org.apache.tuscany.sca:tuscany-binding-jms-runtime:1.4","895"
"org.apache.tuscany.sca:tuscany-binding-jms:1.4","864"
"org.apache.tuscany.sca:tuscany-assembly-xml:1.4","864"
"org.apache.tuscany.sca:tuscany-contribution-namespace:1.4","864"
"org.apache.tuscany.sca:tuscany-sca-api:1.4","865"
"org.apache.tuscany.sca:tuscany-core-spi:1.4","867"
"org.apache.tuscany.sca:tuscany-extensibility:1.4","867"
"org.apache.tuscany.sca:tuscany-sca-api-extension:1.4","868"
"org.apache.tuscany.sca:tuscany-assembly:1.4","870"
"org.apache.tuscany.sca:tuscany-monitor:1.4","870"
"org.apache.tuscany.sca:tuscany-definitions:1.4","867"
"org.apache.tuscany.sca:tuscany-policy:1.4","872"
"org.apache.tuscany.sca:tuscany-interface:1.4","873"
"org.apache.tuscany.sca:tuscany-contribution:1.4","874"
"org.codehaus.woodstox:wstx-asl:3.2.4","875"
"org.apache.tuscany.sca:tuscany-core:1.4","878"
"org.apache.tuscany.sca:tuscany-contribution-java:1.4","877"
"org.apache.geronimo.specs:geronimo-commonj_1.1_spec:1.0","878"
"cglib:cglib-nodep:2.1_3","879"
"org.apache.tuscany.sca:tuscany-interface-java:1.4","880"
"org.apache.tuscany.sca:tuscany-interface-wsdl:1.4","883"
"org.apache.tuscany.sca:tuscany-xsd:1.4","882"
"org.apache.ws.commons.schema:XmlSchema:1.4.2","883"
"wsdl4j:wsdl4j:1.6.2","884"
"org.apache.tuscany.sca:tuscany-databinding-axiom:1.4","125"
"org.apache.tuscany.sca:tuscany-databinding:1.4","886"
"javax.xml.stream:stax-api:1.0-2","887"
"org.apache.ws.commons.axiom:axiom-api:1.2.7","125"
"org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.0.1","889"
"org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.2","890"
"jaxen:jaxen:1.1.1","125"
"org.apache.ws.commons.axiom:axiom-impl:1.2.7","125"
"org.apache.tuscany.sca:tuscany-binding-ws-wsdlgen:1.4","895"
"org.apache.tuscany.sca:tuscany-binding-ws:1.4","894"
"org.apache.tuscany.sca:tuscany-interface-wsdl-xml:1.4","895"
"org.apache.tuscany.sca:tuscany-interface-java-jaxws:1.4","898"
"org.apache.tuscany.sca:tuscany-databinding-jaxb:1.4","898"
"com.sun.xml.bind:jaxb-impl:2.1.7","898"
"org.apache.tuscany.sca:tuscany-interface-java-xml:1.4","899"
"javax.xml.ws:jaxws-api:2.1","17"
"asm:asm-all:3.1","901"
"org.apache.tuscany.sca:tuscany-xsd-xml:1.4","902"
"commons-beanutils:commons-beanutils:1.4.1","904"
"commons-logging:commons-logging:1.0","904"
"commons-collections:commons-collections:2.0","905"
"org.ow2.jasmine.monitoring:jasmine-monitoring-util-extractor:1.2.7","908"
"org.ow2.jasmine.monitoring:jasmine-monitoring-api-extractor:1.2.7","907"
"org.ow2.jasmine:jasmine-event-api:1.3.2","908"
"org.ow2.jasmine.monitoring:eventswitch-api:1.2.7","909"
"org.ow2.easybeans:easybeans-rar_for_jonas-eclipselink:1.2.0-M5","992"
"org.ow2.easybeans:easybeans-jpa-eclipselink-dependency:1.2.0-M5","912"
"org.eclipse.persistence:eclipselink:2.1.2","912"
"org.ow2.easybeans:easybeans-jpa-default-eclipselink:1.2.0-M5","913"
"org.ow2.easybeans:easybeans-ee-ra:1.2.0-M5","992"
"org.ow2.easybeans:easybeans-all:1.2.0-M5","6615"
"org.ow2.easybeans:easybeans-core:1.2.0-M5","565"
"org.ow2.easybeans:easybeans-util:1.2.0-M5","917"
"org.ow2.util:util-marshalling:1.0.29","918"
"org.ow2.easybeans:easybeans-api:1.2.0-M5","535"
"org.ow2.util:util-ee-deploy-api:1.0.29","982"
"org.ow2.util:util-ee-metadata-common-api:1.0.29","933"
"org.ow2.util:util-pool-api:1.0.29","922"
"org.ow2.easybeans:easybeans-jacc-provider:1.2.0-M5","5012"
"org.ow2.util:util-ee-deploy-impl:1.0.29","522"
"org.ow2.util:util-archive-impl:1.0.29","925"
"org.ow2.util:util-xml:1.0.29","563"
"org.ow2.util:util-plan-deploy-api:1.0.29","17"
"org.ow2.util:util-plan-schemas:1.0.29","17"
"javax.xml.bind:jaxb-api:2.0","17"
"javax.xml.bind:jsr173_api:1.0","930"
"org.ow2.util:util-execution:1.0.29","931"
"org.ow2.util:util-pool-impl:1.0.29","933"
"org.ow2.util:util-scan-api:1.0.29","933"
"org.ow2.util:audit-report-impl:1.0.29","934"
"org.ow2.util:util-pool-implenhanced:1.0.29","936"
"org.ow2.util:util-stream:1.0.29","936"
"org.ow2.easybeans:easybeans-security:1.2.0-M5","937"
"org.ow2.util:util-xmlconfig:1.0.29","938"
"org.ow2.easybeans:easybeans-transaction:1.2.0-M5","939"
"org.ow2.util:util-jmx-impl:1.0.29","940"
"org.ow2.easybeans:easybeans-management:1.2.0-M5","941"
"org.ow2.easybeans:easybeans-jndi-resolver:1.2.0-M5","942"
"org.ow2.easybeans:easybeans-component-carol:1.2.0-M5","943"
